Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood
491,train,-0.929682706,GasA,2,2Story,1,1,Lvl,Gtl,-2.3664843,Inside,-3.415215532,Reg,0,160,RM,0,None,none,0,6,MeadowV
492,train,-0.56564135,GasA,2,1.5Fin,1,0,Lvl,Gtl,0.123947281,Inside,0.532219545,Reg,0,50,RL,0,None,none,0,8,NAmes
493,train,0.089503712,GasA,3,2Story,1,1,Lvl,Gtl,1.095818724,Corner,1.379885837,IR1,0,60,RL,0,None,none,0,5,Gilbert
494,train,-0.182426247,GasA,2,1Story,1,1,Lvl,Gtl,-0.227957758,Inside,0.171857693,Reg,0,20,RL,0,None,none,0,6,NAmes
495,train,-1.507427759,GasA,3,1Story,1,1,Lvl,Gtl,-0.846986996,Inside,-0.830615574,Reg,0,30,RM,0,None,none,0,12,OldTown
496,train,-3.914886666,GasA,2,1Story,1,1,Lvl,Gtl,-0.240856939,Inside,-0.287413293,Reg,0,30,C (all),0,None,none,0,11,IDOTRR
497,train,2.371974352,GasA,4,1Story,1,2,Lvl,Gtl,0.6940509,Inside,0.887325522,IR1,0,20,RL,0,None,none,0,5,NoRidge
498,train,0.246938726,GasA,4,1.5Fin,1,1,Lvl,Gtl,0.045963973,Inside,-0.287413293,Reg,0,50,RL,0,None,none,0,6,BrkSide
499,train,-0.62275631,GasA,4,1Story,1,2,Lvl,Gtl,-0.2606176,Inside,-0.048936931,Reg,0,20,RL,89,BrkFace,none,0,6,Sawyer
500,train,-0.823137668,GasA,1,1Story,1,1,Lvl,Gtl,-0.328396482,Inside,0.171857693,IR1,0,20,RL,0,None,Shed,480,6,NAmes
501,train,-0.973603666,GasA,2,2Story,1,1,Lvl,Gtl,-3.040308567,Inside,-3.415215532,Reg,0,160,RM,285,BrkFace,none,0,5,BrDale
502,train,0.769384148,GasA,3,2Story,1,2,Lvl,Gtl,0.187578722,Inside,0.37741257,Reg,0,60,FV,0,None,none,0,2,Somerst
503,train,-0.437232151,GasA,4,1Story,1,1,Lvl,Gtl,0.056685248,Corner,0.171857693,Reg,0,20,RL,0,None,Shed,400,4,Edwards
504,train,1.377214903,GasA,2,1Story,1,1,Lvl,Gtl,1.098837454,Inside,1.234522179,IR1,0,20,RL,0,None,none,0,3,Crawfor
505,train,-0.315089365,GasA,2,2Story,1,1,Lvl,Gtl,-2.648508609,Inside,-3.017376908,Reg,0,160,RL,0,None,none,0,6,NPkVill
506,train,-0.730976444,GasA,3,2Story,2,1,Lvl,Gtl,-0.31258569,Inside,-0.287413293,Reg,0,90,RM,360,BrkFace,none,0,7,OldTown
507,train,0.636728543,GasA,4,2Story,1,2,Lvl,Gtl,0.137127193,Inside,0.569696316,IR1,0,60,RL,125,BrkFace,none,0,9,SawyerW
508,train,0.557473237,GasA,4,1Story,1,2,Lvl,Gtl,-0.24509245,Inside,0.37741257,IR1,0,20,FV,0,None,none,0,9,Somerst
509,train,-0.087347838,GasA,4,2Story,1,2,Lvl,Gtl,0.146545835,Inside,-0.287413293,Reg,0,70,RM,0,None,none,0,10,OldTown
510,train,-0.730976444,GasA,4,1Story,1,1,Lvl,Gtl,0.146545835,Corner,0.569696316,Reg,0,20,RL,132,BrkFace,none,0,7,NAmes
511,train,-0.027428568,GasA,4,1Story,1,1,Lvl,Gtl,0.963162135,Inside,0.37741257,Reg,0,20,RL,70,BrkCmn,Shed,2000,6,NAmes
512,train,0.488816709,GasA,4,1Story,1,2,Lvl,Gtl,-0.531965847,Inside,-1.495441437,IR1,0,120,RL,94,Stone,none,0,3,NridgHt
513,train,-0.624682767,GasA,2,1Story,1,1,Lvl,Gtl,0.041658995,Corner,0.171857693,Reg,0,20,RL,0,None,none,0,7,NAmes
514,train,-0.546888973,GasA,2,1Story,1,1,Bnk,Gtl,0.060317169,Corner,0.214118884,Reg,0,20,RL,0,None,none,0,6,Mitchel
515,train,-1.368757183,Grav,1,1.5Unf,1,1,Lvl,Gtl,0.339744543,Inside,-0.546651856,Reg,0,45,RL,0,None,none,0,6,Crawfor
516,train,2.208766656,GasA,4,1Story,1,3,Lvl,Gtl,0.619736247,Inside,1.050172829,Reg,0,20,RL,305,BrkFace,none,0,9,NridgHt
517,train,-0.134435694,GasA,2,SLvl,1,1,Lvl,Gtl,0.312532454,Corner,0.569696316,IR1,0,80,RL,333,BrkFace,none,0,8,NWAmes
518,train,1.160175332,GasA,4,2Story,1,2,Lvl,Gtl,0.26696302,Inside,0.532219545,IR1,0,60,RL,921,BrkFace,none,0,7,NoRidge
519,train,0.589714381,GasA,4,2Story,1,1,Lvl,Gtl,0.132400853,CulDSac,0.171857693,IR1,0,60,RL,0,None,none,0,5,CollgCr
520,train,0.848726768,GasA,4,2Story,1,2,Lvl,Gtl,0.39881715,Inside,-0.657011288,Reg,0,70,RL,0,None,none,0,6,Crawfor
521,train,-1.12779749,GasA,2,2Story,2,1,Lvl,Gtl,0.37750852,Inside,-0.287413293,Reg,0,190,RL,0,None,none,0,8,OldTown
522,train,-0.26451329,GasA,4,1Story,1,1,Lvl,Gtl,0.582149785,Corner,0.920614852,IR1,0,20,RL,0,None,none,0,5,NAmes
523,train,-0.118641127,GasA,4,1.5Fin,1,1,Lvl,Gtl,-1.132609318,Corner,-0.830615574,Reg,0,50,RM,0,None,none,0,10,BrkSide
524,train,0.257122186,GasA,4,2Story,1,3,Bnk,Gtl,2.949604442,Inside,2.016200822,IR1,0,60,RL,762,Stone,none,0,10,Edwards
525,train,1.59882877,GasA,4,2Story,1,2,Lvl,Gtl,0.548992807,Inside,1.081700784,IR1,0,60,RL,594,BrkFace,none,0,8,NoRidge
526,train,0.135656827,GasA,4,1Story,1,2,Lvl,Gtl,-0.33752614,Inside,-0.189720475,Reg,0,20,FV,0,None,none,0,4,Somerst
527,train,-0.584535255,GasA,2,1Story,1,1,Lvl,Gtl,0.785806416,Inside,0.171857693,Reg,0,20,RL,0,None,none,0,6,NAmes
528,train,2.464898624,GasA,4,2Story,1,3,Lvl,Gtl,1.014867878,Inside,0.041353736,IR1,0,60,RL,268,Stone,none,0,11,NridgHt
529,train,-1.657141645,GasA,4,1Story,1,1,Lvl,Gtl,0.041227977,Inside,-0.388418355,IR1,0,30,RL,0,None,none,0,7,Edwards
530,train,0.463477335,GasA,2,1Story,2,1,Lvl,Gtl,2.547948581,CulDSac,0.171857693,IR1,0,20,RL,0,None,none,0,3,Crawfor
531,train,0.121392227,GasA,4,SLvl,1,2,Lvl,Gtl,0.265425649,Inside,0.750319132,Reg,0,80,RL,219,BrkFace,none,0,8,Timber
532,train,-0.661569964,GasA,4,2Story,1,1,Lvl,Gtl,-0.725078246,FR3,-0.287413293,IR1,0,70,RM,0,None,none,0,6,BrkSide
533,train,-1.098517267,GasA,4,1Story,1,1,Lvl,Gtl,-0.417574658,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,4,NAmes
534,train,-3.61763511,GasA,1,1Story,1,0,Low,Mod,-1.132609318,Inside,-0.830615574,Reg,0,20,RL,0,None,none,0,1,BrkSide
535,train,0.163944478,GasA,4,2Story,1,2,Lvl,Gtl,0.032154645,Inside,0.337420506,IR1,0,60,RL,0,None,none,0,10,Gilbert
536,train,-1.098517267,GasA,2,2Story,1,1,Lvl,Gtl,-0.472815392,Inside,0.171857693,Reg,0,190,RL,0,None,none,0,1,Edwards
537,train,0.300778017,GasA,4,2Story,1,2,Lvl,Gtl,0.00336203,CulDSac,-0.440234687,IR1,0,60,RL,0,None,none,0,7,CollgCr
538,train,-1.012676954,GasA,2,1Story,1,1,Lvl,Gtl,0.700683179,FR2,0.296884317,IR1,0,20,RL,0,None,none,0,4,NAmes
539,train,-0.134435694,GasA,2,1Story,1,1,Lvl,Gtl,0.509672343,Inside,0.255788989,IR1,0,20,RL,188,BrkFace,none,0,7,Sawyer
540,train,1.225445374,GasA,4,1Story,1,2,Lvl,Gtl,0.48748207,Inside,0.171857693,Reg,0,20,RL,479,BrkFace,Shed,2000,5,CollgCr
541,train,1.592875306,GasA,4,1Story,1,3,Lvl,Gtl,0.968810869,Inside,0.750319132,Reg,0,20,RL,584,BrkFace,none,0,3,Timber
542,train,0.994195185,GasA,4,2Story,1,2,Lvl,Gtl,0.413489647,FR2,0.887325522,Reg,0,60,RL,72,BrkFace,none,0,6,NoRidge
543,train,0.616268401,GasA,4,1Story,1,2,Lvl,Gtl,0.253856788,Inside,0.494265351,Reg,0,20,RL,0,None,none,0,6,NWAmes
544,train,-0.56564135,GasA,4,SFoyer,1,1,Lvl,Gtl,-1.541946049,Inside,-1.979644484,Reg,0,120,RH,182,BrkFace,none,0,6,NAmes
545,train,0.187252557,GasA,4,2Story,1,2,Lvl,Gtl,1.27907164,Inside,-0.388418355,IR1,0,60,RL,0,None,none,0,9,Gilbert
546,train,0.794654892,GasA,3,1.5Fin,1,2,Lvl,Gtl,0.863423661,Corner,0.569696316,IR1,0,50,RL,178,BrkFace,none,0,2,NWAmes
547,train,0.577821577,GasA,4,1.5Fin,1,1,Bnk,Gtl,-0.038165072,Inside,0.171857693,IR1,0,50,RL,0,None,none,0,5,BrkSide
548,train,-0.632403453,GasA,4,SFoyer,1,1,Lvl,Gtl,-0.405627747,Inside,-0.601320619,Reg,0,85,RL,0,None,none,0,4,Mitchel
549,train,-0.720942641,GasA,2,1Story,1,1,HLS,Gtl,-0.154199393,Inside,-0.890806793,IR1,0,20,RM,0,None,none,0,6,OldTown
550,train,1.141209858,GasA,4,2Story,1,2,Lvl,Gtl,0.100039709,Inside,0.37741257,Reg,0,60,FV,0,None,none,0,11,Somerst
551,train,-0.437232151,GasA,2,1Story,1,1,Lvl,Gtl,-1.549207814,Inside,-0.657011288,Reg,0,120,RL,0,None,none,0,10,NPkVill
552,train,-0.984705372,GasA,3,1Story,1,1,Lvl,Gtl,-0.775091988,Inside,-0.830615574,Reg,0,20,RM,0,None,none,0,6,OldTown
553,train,1.068781552,GasA,4,1Story,1,2,Lvl,Gtl,0.439345146,Inside,0.819609789,IR1,0,20,RL,250,Stone,none,0,7,NridgHt
554,train,-1.086900399,GasA,4,1Story,1,2,Lvl,Gtl,-0.029208033,Inside,0.041353736,Reg,0,20,RL,0,None,none,0,5,Edwards
555,train,1.333523907,GasA,4,2Story,1,2,Lvl,Gtl,0.345474168,Inside,0.750319132,Reg,0,60,RL,292,BrkFace,none,0,8,NridgHt
556,train,-0.973603666,GasA,2,1.5Unf,1,1,Lvl,Gtl,-0.654674802,Inside,-0.388418355,Reg,0,45,RM,0,None,none,0,8,BrkSide
557,train,-0.419414065,GasA,2,1Story,1,1,Lvl,Gtl,1.001969663,Inside,0.128988406,IR1,0,20,RL,0,None,none,0,5,NAmes
558,train,-1.086900399,GasA,3,1.5Fin,1,1,Low,Mod,0.420607319,Inside,-0.287413293,Reg,0,50,C (all),0,None,none,0,9,IDOTRR
559,train,0.121392227,GasA,4,2Story,1,1,HLS,Gtl,1.761251031,FR2,-0.440234687,IR2,0,60,RL,0,None,none,0,8,Gilbert
560,train,0.848726768,GasA,4,1Story,1,2,Lvl,Gtl,-2.010193693,Inside,-1.279971862,Reg,0,120,RL,18,BrkFace,none,0,10,Blmngtn
561,train,-0.792038752,GasA,2,1Story,1,1,Lvl,Gtl,0.473354866,Inside,0.255788989,IR1,0,20,RL,180,BrkFace,none,0,5,Sawyer
562,train,0.048823942,GasA,3,1Story,1,1,Lvl,Mod,0.22855429,Inside,0.455821411,Reg,0,20,RL,0,None,none,0,4,Mitchel
563,train,-1.086900399,GasA,4,1Story,1,1,Lvl,Gtl,0.873318733,Inside,-0.142049634,Reg,0,30,RL,0,None,none,0,7,Edwards
564,train,0.260507488,GasA,4,1.5Fin,1,1,Lvl,Gtl,1.75298545,Inside,-0.003449574,Reg,0,50,RL,0,None,none,0,7,Edwards
565,train,1.188356836,GasA,4,2Story,1,2,Lvl,Gtl,0.792576832,CulDSac,0.887325522,IR1,0,60,RL,0,None,none,0,7,NoRidge
566,train,-0.661569964,GasA,2,2Story,1,0,Bnk,Gtl,-0.513002992,Corner,-0.003449574,Reg,0,70,RL,0,None,none,0,5,SWISU
567,train,1.671113877,GasA,4,2Story,1,3,Lvl,Gtl,0.448472235,Inside,0.455821411,IR1,0,60,RL,245,BrkFace,none,0,6,StoneBr
568,train,0.625057517,GasA,4,1Story,1,2,Lvl,Gtl,0.259842555,Inside,0.171857693,IR1,0,20,RL,168,BrkFace,none,0,3,NridgHt
569,train,1.605558958,GasA,4,1.5Fin,1,2,Low,Mod,0.636831565,Inside,0.532219545,IR1,0,50,RL,0,None,none,0,9,SawyerW
570,train,-0.510536847,GasA,2,SFoyer,1,1,Lvl,Gtl,-0.463871631,Corner,0.296884317,IR1,0,90,RL,0,None,none,0,12,NAmes
571,train,-0.391166312,GasA,2,1Story,2,1,Lvl,Gtl,0.756244676,Inside,0.337420506,IR1,0,90,RL,108,BrkFace,none,0,11,NAmes
572,train,-0.823137668,GasA,4,1Story,1,2,Lvl,Gtl,-0.381950094,Inside,-0.287413293,Reg,0,20,RL,207,BrkFace,none,0,10,NAmes
573,train,0.744971068,GasA,3,2Story,1,2,HLS,Gtl,0.764906773,Corner,0.679378542,IR1,0,60,RL,0,None,none,0,7,Timber
574,train,0.048823942,GasA,4,SLvl,1,1,Lvl,Gtl,0.220112628,Inside,0.416874922,IR1,0,80,RL,0,None,none,0,12,Gilbert
575,train,-0.455177966,GasA,2,SLvl,1,1,Lvl,Gtl,0.322267786,FR2,0.171857693,Reg,0,80,RL,82,BrkFace,none,0,12,NAmes
576,train,-0.854627775,GasA,2,1.5Fin,1,1,Lvl,Gtl,-0.096711038,Inside,0.569696316,Reg,0,50,RL,0,None,none,0,10,NAmes
577,train,-0.34938347,GasA,3,1.5Fin,1,1,Lvl,Gtl,-0.68191019,Inside,-0.713762794,Reg,0,50,RL,0,None,none,0,8,SWISU
578,train,-0.033508548,GasA,4,SLvl,1,1,Lvl,Gtl,0.547328474,Inside,1.112898598,IR1,0,80,RL,97,BrkFace,none,0,5,Sawyer
579,train,-0.332177694,GasA,4,2Story,1,2,Lvl,Gtl,-1.774600742,Corner,-1.979644484,Reg,0,160,FV,0,None,none,0,2,Somerst
580,train,-0.594035951,GasA,4,1.5Fin,1,1,Lvl,Gtl,0.608471206,Inside,0.606707525,Reg,0,50,RM,335,BrkFace,none,0,11,OldTown
581,train,0.218202668,GasA,4,1Story,1,2,Lvl,Gtl,0.966660889,CulDSac,0.296884317,IR1,0,20,RL,85,BrkFace,none,0,6,NAmes
582,train,1.047063069,GasA,4,1Story,1,3,Lvl,Gtl,0.695904026,Inside,1.17433096,Reg,0,20,RL,306,BrkFace,none,0,8,NridgHt
583,train,-0.854627775,GasA,2,SFoyer,1,1,Lvl,Gtl,0.557955873,Inside,0.606707525,Reg,0,90,RL,104,BrkFace,none,0,5,Edwards
584,train,1.671113877,GasA,3,2.5Unf,1,2,Lvl,Gtl,0.815074369,Inside,0.37741257,Reg,0,75,RM,0,None,none,0,7,OldTown
585,train,-0.56564135,GasA,4,1.5Fin,1,2,Lvl,Gtl,-0.736260691,Inside,-0.77161634,Reg,0,50,RM,0,None,none,0,7,BrkSide
586,train,1.995076604,GasA,4,1Story,1,2,Lvl,Gtl,0.490912346,Inside,0.853660034,Reg,0,20,RL,208,BrkFace,none,0,3,Timber
587,train,-0.62275631,GasA,4,1Story,1,0,Lvl,Gtl,0.278264059,Inside,-0.546651856,Reg,0,30,RL,0,None,none,0,5,BrkSide
588,train,-0.491460203,GasA,2,SFoyer,1,1,Lvl,Gtl,-0.037491873,Inside,0.337420506,IR1,0,85,RL,0,None,none,0,7,Sawyer
589,train,-0.384153897,GasA,4,1Story,1,3,Low,Sev,2.030801232,Inside,-0.048936931,IR1,0,20,RL,0,None,none,0,6,ClearCr
590,train,-1.853886937,GasA,2,1Story,1,1,Lvl,Gtl,0.041658995,Inside,-0.830615574,Reg,156,40,RM,0,None,Shed,600,8,BrkSide
591,train,0.272656811,GasA,4,2Story,1,2,Lvl,Gtl,-0.134062956,Inside,-0.095129546,Reg,0,60,RL,0,None,none,0,9,CollgCr
592,train,2.49661101,GasA,4,2Story,1,3,Lvl,Gtl,0.811876195,Corner,1.143773113,IR1,0,60,RL,420,Stone,none,0,6,NridgHt
593,train,-0.473253355,GasA,4,1Story,1,1,Lvl,Gtl,-0.588196694,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,6,Mitchel
594,train,-0.437232151,GasA,4,1Story,1,2,Lvl,Gtl,-1.367743385,Inside,0.171857693,Reg,0,120,RM,170,BrkFace,none,0,5,CollgCr
595,train,-1.040964605,GasA,2,1Story,1,1,Lvl,Gtl,-0.213424174,Inside,0.853660034,IR1,0,20,RL,0,None,none,0,4,CollgCr
596,train,1.624464753,GasA,4,1Story,1,2,Lvl,Gtl,0.466599947,Inside,0.128988406,IR1,0,20,RL,238,BrkFace,none,0,8,StoneBr
597,train,-0.940503463,GasA,4,2Story,1,1,Lvl,Gtl,-1.776778329,Inside,-0.287413293,Reg,0,70,RM,0,None,none,0,10,OldTown
598,train,0.382018699,GasA,4,1Story,1,2,Lvl,Gtl,-1.608790774,Inside,-0.657011288,Reg,0,120,RL,72,BrkFace,none,0,2,Blmngtn
599,train,0.665670258,GasA,4,1Story,1,2,Bnk,Gtl,0.738653819,Inside,0.569696316,Reg,0,20,RL,459,BrkFace,none,0,3,Crawfor
600,train,-0.247879139,GasA,2,2Story,1,1,Lvl,Gtl,-2.979024942,Inside,-3.017376908,Reg,0,160,RM,0,None,none,0,7,Blueste
601,train,1.252905582,GasA,4,2Story,1,3,Lvl,Gtl,0.40043292,Inside,0.337420506,Reg,0,60,RL,280,BrkFace,none,0,6,NridgHt
602,train,-0.419414065,GasA,2,1.5Fin,1,2,Bnk,Gtl,0.01999119,Inside,-0.830615574,Reg,0,50,RM,0,None,none,0,12,IDOTRR
603,train,0.694281204,GasA,4,2Story,1,2,Lvl,Gtl,0.234617674,Inside,0.569696316,IR1,0,60,RL,0,None,none,0,2,SawyerW
604,train,-0.247879139,GasA,4,2Story,1,2,Lvl,Gtl,-2.018802308,Inside,-2.352551046,Reg,0,160,FV,0,None,none,0,6,Somerst
605,train,0.70563465,GasA,4,1Story,1,2,Lvl,Gtl,0.711125863,Inside,0.853660034,IR1,0,20,RL,99,BrkFace,none,0,9,CollgCr
606,train,0.517495031,GasA,2,2Story,1,1,Lvl,Gtl,0.829546142,Inside,0.750319132,Reg,0,60,RL,176,BrkFace,none,0,10,NAmes
607,train,-0.231354785,GasA,3,1Story,1,2,Low,Mod,0.658504614,Corner,0.643264597,IR2,0,20,RL,0,None,none,0,11,CollgCr
608,train,0.750540438,GasA,4,2Story,1,3,Bnk,Mod,-0.2606176,Inside,0.494265351,Reg,0,20,RL,0,None,none,0,8,Edwards
609,train,1.920895457,GasA,2,2Story,1,1,HLS,Mod,0.611374118,Inside,0.494265351,Reg,0,70,RL,0,None,none,0,9,Crawfor
610,train,-0.854627775,GasA,3,1Story,1,1,Lvl,Gtl,-0.224993036,Inside,-0.238166485,Reg,0,20,RL,192,BrkCmn,none,0,4,Sawyer
611,train,1.576929834,GasA,4,2Story,1,3,Lvl,Gtl,0.422382707,Inside,0.171857693,Reg,0,60,RL,204,BrkFace,none,0,5,CollgCr
612,train,-0.298116889,GasA,2,SLvl,1,1,Lvl,Gtl,0.302559917,FR2,0.569696316,IR1,0,80,RL,233,BrkFace,Shed,500,7,NWAmes
613,train,1.126890865,GasA,4,2Story,1,3,Lvl,Gtl,0.565228942,Inside,0.171857693,Reg,0,60,RL,108,BrkFace,none,0,11,CollgCr
614,train,-0.315089365,GasA,4,1Story,1,1,Lvl,Gtl,-0.114831233,Inside,0.171857693,Reg,0,20,RL,0,None,none,0,12,Mitchel
615,train,-1.983124949,GasA,4,SFoyer,1,1,Lvl,Gtl,-3.505300266,Inside,-3.415215532,Reg,0,180,RM,0,None,none,0,5,MeadowV
616,train,-0.482340228,GasA,4,SFoyer,1,2,Lvl,Gtl,-0.024076201,Inside,0.569696316,Reg,0,85,RL,156,BrkFace,none,0,5,NAmes
617,train,0.236030515,GasA,4,2Story,1,2,Lvl,Gtl,-0.245341883,Inside,-0.095129546,IR1,0,60,RL,0,None,none,0,6,Gilbert
618,train,-1.145531428,GasA,3,1.5Unf,1,2,HLS,Mod,-0.410234975,Corner,-0.337487816,Reg,0,45,RL,0,None,none,0,6,NAmes
619,train,1.591388701,GasA,4,1Story,1,2,Lvl,Gtl,0.533459722,Inside,0.920614852,Reg,0,20,RL,452,BrkFace,none,0,7,NridgHt
620,train,1.512112478,GasA,4,2Story,1,2,Lvl,Gtl,0.623583697,Inside,0.750319132,Reg,0,60,RL,226,Stone,none,0,8,Timber
621,train,-2.282134783,GasA,2,1Story,1,1,Lvl,Gtl,-0.151106277,Inside,-1.144522901,Reg,0,30,RL,0,None,none,0,9,Edwards
622,train,0.912108142,GasA,2,2Story,1,1,Lvl,Gtl,0.37750852,Inside,0.920614852,Reg,0,60,RL,0,None,none,0,6,NWAmes
623,train,-0.528276021,GasA,2,1Story,1,1,Lvl,Gtl,-0.454968476,Inside,0.214118884,Reg,0,20,RL,153,BrkFace,none,0,7,Sawyer
624,train,0.02663682,GasA,4,2Story,1,2,Lvl,Gtl,-2.817895227,Inside,0.276407508,Reg,0,160,FV,513,BrkFace,none,0,6,Somerst
625,train,-0.023636065,GasA,3,2Story,1,1,Lvl,Gtl,0.303502892,Inside,0.569696316,Reg,0,60,RL,288,None,none,0,11,NWAmes
626,train,-0.102945587,GasA,2,1Story,1,1,Lvl,Gtl,0.226594353,Corner,0.819609789,IR1,0,20,RL,261,BrkFace,none,0,2,NAmes
627,train,-0.439020954,GasA,2,1Story,1,1,Lvl,Gtl,0.639216238,Inside,0.296884317,IR1,0,20,RL,0,None,Shed,600,8,NAmes
628,train,-0.214938789,GasA,4,SLvl,1,1,Lvl,Gtl,0.146545835,Inside,0.569696316,Reg,0,80,RL,164,BrkFace,none,0,3,NAmes
629,train,-0.528276021,GasA,2,2Story,1,0,HLS,Sev,0.518647579,Inside,0.171857693,IR1,0,60,RL,192,BrkFace,none,0,9,NAmes
630,train,0.02663682,GasA,2,SLvl,1,1,Lvl,Gtl,0.024343948,Corner,0.643264597,Reg,0,80,RL,259,BrkFace,none,0,6,NAmes
631,train,-0.741050625,GasA,2,2Story,1,3,Lvl,Gtl,0.01999119,Corner,-0.830615574,Reg,0,70,RM,0,None,none,0,6,OldTown
632,train,0.571853921,GasA,4,1Story,1,2,Lvl,Gtl,-1.300381184,Inside,-1.979644484,Reg,0,120,RL,108,Stone,none,0,8,NridgHt
633,train,-1.761156687,GasA,2,1Story,1,1,Lvl,Gtl,0.567702245,Inside,0.750319132,Reg,0,20,RL,209,BrkFace,none,0,4,NWAmes
634,train,-0.447984195,GasA,2,1Story,1,1,Lvl,Gtl,0.073718288,Corner,0.569696316,Reg,0,20,RL,0,None,none,0,7,NAmes
635,train,-0.366708318,GasA,3,SFoyer,2,1,Lvl,Gtl,-0.478706983,Inside,-0.095129546,Reg,0,90,RL,0,None,Shed,600,6,OldTown
636,train,0.455678791,GasA,4,2.5Fin,2,0,Bnk,Gtl,0.394861876,Inside,-0.287413293,Reg,515,190,RH,0,None,none,0,3,SWISU
637,train,-2.558383478,Grav,1,1Story,1,0,Lvl,Gtl,-0.736260691,Inside,-0.77161634,Reg,0,30,RM,0,None,none,0,1,BrkSide
638,train,-1.461242706,GasA,2,1.5Fin,2,2,Lvl,Gtl,-0.775091988,Inside,-0.830615574,Reg,0,190,RM,0,None,none,0,11,OldTown
639,train,-1.686421867,GasA,3,1Story,1,1,Lvl,Gtl,-0.029208033,Inside,0.041353736,Reg,0,30,RL,0,None,none,0,5,Edwards
640,train,1.156024701,GasA,4,1Story,1,3,Lvl,Gtl,-1.579019204,Inside,-0.657011288,Reg,0,120,RL,0,None,none,0,10,Blmngtn
641,train,1.243785607,GasA,4,1Story,1,3,Lvl,Gtl,0.691732026,Inside,-0.189720475,IR1,0,120,RL,472,BrkFace,none,0,4,NridgHt
642,train,0.761642143,GasA,4,2Story,1,2,Lvl,Gtl,-0.458858633,Inside,0.276407508,Reg,0,60,FV,0,None,none,0,5,Somerst
643,train,1.820616832,GasA,3,SLvl,1,3,Lvl,Gtl,0.86668041,Inside,0.37741257,Reg,0,80,RL,0,None,none,0,7,NAmes
644,train,-0.231354785,GasA,4,2Story,1,1,Lvl,Gtl,0.376237144,Inside,0.569696316,Reg,0,60,RL,263,BrkFace,none,0,4,NWAmes
645,train,2.001686834,GasA,4,1Story,1,3,Lvl,Gtl,0.060317169,Inside,0.750319132,Reg,0,20,FV,162,Stone,none,0,10,Somerst
646,train,-0.379781092,GasA,2,1Story,1,1,Lvl,Gtl,0.327862416,Corner,0.296884317,IR1,0,20,RL,0,None,none,0,3,NAmes
647,train,-1.322491236,GasA,3,1Story,1,1,Lvl,Gtl,-0.417574658,Inside,-0.287413293,Reg,0,20,RL,0,None,none,0,7,NAmes
648,train,-0.182426247,GasA,4,1Story,1,1,Lvl,Gtl,0.313283044,Inside,0.750319132,IR1,0,20,RL,216,Stone,none,0,6,Edwards
649,train,-0.182426247,GasA,2,2Story,1,1,Lvl,Gtl,-0.285920098,Inside,0.171857693,Reg,0,60,RL,351,BrkFace,none,0,6,NAmes
650,train,-1.701191412,GasA,3,SFoyer,1,1,Lvl,Gtl,-2.993154097,Inside,-3.415215532,Reg,0,180,RM,0,None,none,0,12,MeadowV
651,train,0.529069496,GasA,4,2Story,1,2,Lvl,Gtl,-0.180569082,Inside,-0.048936931,Reg,0,60,FV,0,None,none,0,5,Somerst
652,train,-1.086900399,GasA,2,2Story,1,1,Lvl,Gtl,0.038208196,Inside,-0.287413293,Reg,0,70,RL,0,None,none,0,10,Edwards
653,train,0.34041099,GasA,4,2Story,1,2,Lvl,Gtl,-0.035249544,Inside,0.171857693,Reg,0,60,RL,0,None,none,0,7,CollgCr
654,train,-0.528276021,GasA,4,1.5Fin,1,1,Lvl,Gtl,0.288360606,Inside,-0.287413293,Reg,0,50,RM,0,None,none,0,6,IDOTRR
655,train,1.856638036,GasA,4,1Story,1,2,Lvl,Gtl,0.310466849,Inside,0.953536336,IR1,0,20,RL,660,BrkFace,none,0,8,NoRidge
656,train,-1.599588983,GasA,2,2Story,1,1,Lvl,Gtl,-3.271271253,Inside,-3.415215532,Reg,0,160,RM,381,BrkFace,none,0,3,BrDale
657,train,-0.3407658,GasA,4,1Story,1,2,Lvl,Gtl,0.227966514,Inside,0.255788989,IR1,0,20,RL,54,BrkFace,none,0,8,NAmes
658,train,-0.281258708,GasA,2,2Story,1,1,HLS,Mod,-0.417574658,Inside,-0.287413293,Reg,0,70,RL,0,None,none,0,2,Crawfor
659,train,-1.342948392,GasA,2,1.5Fin,1,1,Lvl,Gtl,1.324290255,Inside,0.494265351,Reg,0,50,RL,0,None,none,0,1,NAmes
660,train,0.004251301,GasA,4,1Story,1,1,Lvl,Gtl,0.214201501,Corner,0.37741257,Reg,0,20,RL,0,None,none,0,3,Edwards
661,train,0.429253795,GasA,2,2Story,1,1,Lvl,Gtl,0.645877936,CulDSac,0.569696316,Reg,0,60,RL,233,BrkFace,none,0,11,NWAmes
662,train,2.203410564,GasA,4,2Story,1,2,Lvl,Gtl,3.244012046,CulDSac,-0.713762794,IR2,0,60,RL,528,BrkFace,none,0,7,NoRidge
663,train,-1.040964605,GasA,3,1Story,1,1,Lvl,Gtl,0.823770243,Corner,1.777724461,Reg,0,20,RL,216,BrkFace,none,0,7,NAmes
