Id,source,SalePrice,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical
623,train,135000,980,0,0,NA,3,1Fam,TA,No,560,0,BLQ,Unf,0,0,TA,420,Y,Norm,Norm,SBrkr
624,train,168500,756,756,0,NA,2,TwnhsE,TA,No,420,0,GLQ,Unf,0,0,Gd,336,Y,Norm,Norm,SBrkr
625,train,165150,1012,778,0,NA,4,1Fam,TA,No,247,0,Rec,Unf,1,0,TA,485,Y,Norm,Norm,SBrkr
626,train,160000,1116,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1116,Y,Norm,Norm,SBrkr
627,train,139900,1422,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,978,Y,Norm,Norm,SBrkr
628,train,153000,1520,0,0,NA,3,1Fam,TA,Av,674,132,BLQ,LwQ,1,0,TA,350,Y,Norm,Norm,SBrkr
629,train,135000,1040,1040,0,NA,5,1Fam,TA,Av,650,0,Rec,Unf,0,1,Gd,390,Y,Norm,Norm,SBrkr
630,train,168500,1350,0,0,NA,3,1Fam,TA,Gd,624,336,GLQ,Rec,1,0,TA,288,Y,Feedr,Norm,SBrkr
631,train,124000,1089,661,0,Grvl,3,1Fam,Fa,No,0,0,Unf,Unf,0,0,Fa,636,Y,Artery,Norm,FuseA
632,train,209500,1554,0,0,NA,2,Twnhs,Gd,Mn,24,0,GLQ,Unf,0,0,Gd,1530,Y,Norm,Norm,SBrkr
633,train,82500,1411,0,0,NA,3,1Fam,TA,No,822,0,ALQ,Unf,0,0,TA,564,Y,Norm,Norm,SBrkr
634,train,139400,1056,0,0,NA,3,1Fam,TA,No,480,468,BLQ,LwQ,0,1,TA,108,Y,Norm,Norm,SBrkr
635,train,144000,1056,0,0,NA,0,Duplex,TA,No,1056,0,GLQ,Unf,2,0,TA,0,Y,Norm,Norm,SBrkr
636,train,2.00E+05,1440,1440,0,Pave,8,2fmCon,Fa,No,256,0,LwQ,Unf,0,0,TA,1184,Y,Feedr,Norm,FuseA
637,train,60000,800,0,0,NA,1,1Fam,Fa,No,0,0,Unf,Unf,0,0,TA,264,N,Norm,Norm,FuseA
638,train,93000,811,576,0,NA,3,2fmCon,TA,No,0,0,Unf,Unf,0,0,TA,811,Y,Norm,Norm,FuseA
639,train,85000,796,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Fa,796,Y,Feedr,Norm,FuseA
640,train,264561,1567,0,0,NA,1,TwnhsE,Gd,Av,1154,0,GLQ,Unf,1,0,Gd,366,Y,Norm,Norm,SBrkr
641,train,274000,1518,0,0,NA,1,TwnhsE,TA,Gd,1218,0,GLQ,Unf,0,0,Ex,300,Y,Norm,Norm,SBrkr
642,train,226000,1057,872,0,NA,3,1Fam,TA,No,738,0,GLQ,Unf,1,0,Gd,319,Y,Norm,Norm,SBrkr
643,train,345000,2000,704,0,NA,4,1Fam,TA,Gd,1410,0,GLQ,Unf,1,0,Gd,542,Y,Norm,Norm,SBrkr
644,train,152000,780,840,0,NA,4,1Fam,TA,No,493,287,Rec,BLQ,0,0,TA,0,Y,RRAn,Norm,SBrkr
645,train,370878,1766,0,0,NA,2,1Fam,TA,Mn,1121,0,GLQ,Unf,1,0,Ex,645,Y,Norm,Norm,SBrkr
646,train,143250,981,0,0,NA,3,1Fam,TA,No,282,35,ALQ,LwQ,1,0,TA,664,Y,Norm,Norm,SBrkr
647,train,98300,1048,0,0,NA,3,1Fam,NA,NA,0,0,NA,NA,0,0,NA,0,Y,Norm,Norm,SBrkr
648,train,155000,1094,0,0,NA,3,1Fam,TA,Mn,500,0,Rec,Unf,0,0,TA,594,Y,Norm,Norm,SBrkr
649,train,155000,1051,788,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,756,Y,PosN,Norm,SBrkr
650,train,84500,630,0,0,NA,1,Twnhs,TA,Av,131,499,BLQ,GLQ,1,0,Gd,0,Y,Norm,Norm,SBrkr
651,train,205950,822,843,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,813,Y,Norm,Norm,SBrkr
652,train,108000,755,755,0,NA,4,1Fam,TA,Mn,0,0,Unf,Unf,1,0,TA,755,Y,Artery,Norm,SBrkr
653,train,191000,909,807,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,880,Y,Norm,Norm,SBrkr
654,train,135000,756,713,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,756,Y,Norm,Norm,SBrkr
655,train,350000,2113,0,0,NA,2,1Fam,TA,Gd,1696,0,GLQ,Unf,1,0,Gd,413,Y,Norm,Norm,SBrkr
656,train,88000,525,567,0,NA,3,Twnhs,TA,No,0,0,Unf,Unf,0,0,TA,525,Y,Norm,Norm,SBrkr
657,train,145500,1053,0,0,NA,3,1Fam,TA,No,806,0,ALQ,Unf,1,0,TA,247,Y,Norm,Norm,SBrkr
658,train,149000,851,651,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,776,Y,Norm,Norm,SBrkr
659,train,97500,912,546,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,1,TA,912,Y,Artery,Norm,SBrkr
660,train,167000,1486,0,0,NA,3,1Fam,TA,No,637,0,BLQ,Unf,1,0,TA,849,Y,Norm,Norm,SBrkr
661,train,197900,1142,793,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,793,Y,Norm,Norm,SBrkr
662,train,402000,1686,762,0,NA,4,1Fam,Gd,No,1361,180,GLQ,Rec,1,0,Gd,88,Y,Norm,Norm,SBrkr
663,train,110000,1392,0,0,NA,2,1Fam,Fa,No,0,0,Unf,Unf,1,0,Fa,1392,Y,Norm,Norm,SBrkr
664,train,137500,1181,0,0,NA,3,1Fam,TA,Av,920,180,BLQ,Rec,1,0,Gd,38,Y,Norm,Norm,SBrkr
665,train,423000,2097,0,0,NA,1,1Fam,TA,Mn,1721,0,GLQ,Unf,1,0,Ex,356,Y,RRAn,Norm,SBrkr
666,train,230500,1454,482,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1406,Y,Norm,Norm,SBrkr
667,train,129000,1465,915,0,NA,3,1Fam,TA,No,187,723,LwQ,Rec,0,0,Gd,111,Y,Norm,Norm,SBrkr
668,train,193500,1679,0,0,NA,3,1Fam,TA,No,1138,0,GLQ,Unf,1,0,Gd,270,Y,Norm,Norm,SBrkr
669,train,168000,1437,0,0,NA,3,1Fam,TA,No,988,0,Rec,Unf,1,0,TA,200,Y,Norm,Norm,SBrkr
670,train,137500,1180,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Fa,700,Y,Norm,Norm,SBrkr
671,train,173500,738,738,0,NA,3,1Fam,TA,No,193,0,GLQ,Unf,1,0,Gd,545,Y,Norm,Norm,SBrkr
672,train,103600,697,672,0,NA,3,1Fam,TA,No,551,0,BLQ,Unf,1,0,TA,121,N,Artery,Norm,SBrkr
673,train,165000,1208,0,0,NA,3,1Fam,TA,No,767,0,ALQ,Unf,1,0,Gd,441,Y,Norm,Norm,SBrkr
674,train,257500,1839,0,0,NA,3,1Fam,TA,No,1186,0,GLQ,Unf,1,0,TA,291,Y,Norm,Norm,SBrkr
675,train,140000,1136,0,0,NA,3,1Fam,TA,No,892,0,Rec,Unf,1,0,TA,244,Y,Norm,Norm,SBrkr
676,train,148500,855,586,0,NA,3,Twnhs,TA,No,311,0,ALQ,Unf,0,0,TA,544,Y,Norm,Norm,SBrkr
677,train,87000,1095,679,0,Grvl,4,1Fam,Fa,No,0,0,Unf,Unf,1,0,TA,1095,N,Norm,Norm,SBrkr
678,train,109500,792,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,768,Y,Norm,Norm,SBrkr
679,train,372500,2046,0,0,NA,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Ex,2046,Y,Norm,Norm,SBrkr
680,train,128500,988,0,0,NA,3,1Fam,TA,No,827,0,Rec,Unf,1,0,TA,161,Y,Norm,Norm,SBrkr
681,train,143000,923,0,0,NA,2,TwnhsE,TA,No,543,119,BLQ,BLQ,0,0,Gd,261,Y,Norm,Norm,SBrkr
682,train,159434,848,672,0,Pave,3,1Fam,TA,No,182,0,Rec,Unf,0,0,TA,611,Y,Norm,Norm,SBrkr
683,train,173000,1291,0,0,NA,2,1Fam,TA,Mn,1003,0,GLQ,Unf,1,0,Gd,288,Y,Norm,Norm,SBrkr
684,train,285000,1668,0,0,NA,3,1Fam,TA,Av,1059,0,GLQ,Unf,1,0,Gd,567,Y,Norm,Norm,SBrkr
685,train,221000,1195,644,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1195,Y,Norm,Norm,SBrkr
686,train,207500,1190,900,0,NA,3,TwnhsE,TA,Mn,828,182,GLQ,LwQ,1,0,Gd,180,Y,Norm,Norm,SBrkr
687,train,227875,874,887,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,874,Y,Norm,Norm,SBrkr
688,train,148800,551,551,0,NA,2,TwnhsE,TA,No,239,0,GLQ,Unf,0,0,Gd,312,Y,Norm,Norm,SBrkr
689,train,392000,1419,0,0,NA,2,1Fam,TA,Av,945,0,GLQ,Unf,1,0,Gd,474,Y,Norm,Norm,SBrkr
690,train,194700,1362,0,0,NA,2,TwnhsE,TA,Av,20,0,ALQ,Unf,0,0,Gd,1342,Y,Norm,Norm,SBrkr
691,train,141000,848,0,0,NA,1,TwnhsE,TA,Gd,697,0,GLQ,Unf,1,0,Gd,151,Y,Norm,Norm,SBrkr
692,train,755000,2444,1872,0,NA,4,1Fam,TA,Gd,1455,0,GLQ,Unf,0,1,Ex,989,Y,Norm,Norm,SBrkr
693,train,335000,1238,1281,0,NA,4,1Fam,TA,Gd,965,0,GLQ,Unf,1,0,Gd,245,Y,Norm,Norm,SBrkr
694,train,108480,1073,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1073,Y,Norm,Norm,SBrkr
695,train,141500,1067,472,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,927,Y,Norm,Norm,SBrkr
696,train,176000,1137,0,0,NA,2,1Fam,Gd,No,980,40,GLQ,LwQ,1,0,Gd,92,Y,Norm,Norm,SBrkr
697,train,89000,616,0,0,NA,2,1Fam,TA,No,616,0,LwQ,Unf,0,0,TA,0,Y,Norm,Norm,SBrkr
698,train,123500,1148,0,0,NA,2,1Fam,Gd,Mn,210,551,LwQ,ALQ,0,1,Ex,219,Y,Norm,Norm,FuseA
699,train,138500,894,0,0,NA,3,1Fam,TA,No,553,117,GLQ,BLQ,1,0,TA,224,Y,RRAe,Norm,SBrkr
700,train,196000,1391,0,0,Pave,2,TwnhsE,TA,Mn,16,0,GLQ,Unf,0,0,Gd,1375,Y,Norm,Norm,SBrkr
701,train,312500,1800,0,0,NA,3,1Fam,TA,Gd,1274,0,GLQ,Unf,1,0,Ex,526,Y,Norm,Norm,SBrkr
702,train,140000,1164,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,1164,Y,Norm,Norm,SBrkr
703,train,361919,1264,1312,0,NA,4,1Fam,Gd,No,0,0,Unf,Unf,0,0,Ex,1234,Y,Norm,Norm,SBrkr
704,train,140000,1032,780,0,NA,4,2fmCon,TA,No,0,0,Unf,Unf,0,0,Gd,360,Y,Feedr,Norm,SBrkr
705,train,213000,1484,0,144,NA,3,1Fam,TA,Av,712,0,GLQ,Unf,1,0,Gd,761,Y,Norm,Norm,SBrkr
706,train,55000,372,720,0,NA,3,2fmCon,NA,NA,0,0,NA,NA,0,0,NA,0,N,Norm,Norm,SBrkr
707,train,302000,1824,0,0,NA,2,1Fam,TA,Gd,1219,0,GLQ,Unf,1,0,Gd,424,Y,Norm,Norm,SBrkr
708,train,254000,1324,0,0,NA,2,TwnhsE,TA,No,863,0,GLQ,Unf,1,0,Gd,461,Y,Norm,Norm,SBrkr
709,train,179540,728,728,0,NA,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,728,Y,Norm,Norm,SBrkr
710,train,109900,904,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,876,Y,Norm,Norm,SBrkr
711,train,52000,729,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,270,Y,Norm,Norm,SBrkr
712,train,102776,859,319,0,Pave,2,1Fam,TA,Mn,0,0,Unf,Unf,0,0,TA,859,Y,Norm,Norm,SBrkr
713,train,189000,1228,0,0,NA,2,TwnhsE,TA,Mn,767,0,GLQ,Unf,1,0,Gd,461,Y,Norm,Norm,SBrkr
714,train,129000,960,0,0,NA,3,2fmCon,TA,Av,789,0,ALQ,Unf,1,0,TA,171,N,RRAn,Norm,SBrkr
715,train,130500,725,754,0,NA,3,1Fam,TA,No,533,0,GLQ,Unf,0,0,TA,192,Y,RRAe,Norm,SBrkr
716,train,165000,1350,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1064,Y,Norm,Norm,SBrkr
717,train,159500,1576,978,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,718,Y,Norm,Norm,SBrkr
718,train,157000,1178,0,0,NA,3,1Fam,TA,No,1084,0,BLQ,Unf,0,1,Gd,92,Y,Norm,Norm,SBrkr
719,train,341000,1325,1093,0,NA,3,1Fam,TA,Gd,1173,0,GLQ,Unf,1,0,Gd,138,Y,Norm,Norm,SBrkr
720,train,128500,971,0,0,NA,3,1Fam,TA,Gd,523,0,ALQ,Unf,0,0,Gd,448,Y,Norm,Norm,SBrkr
721,train,275000,1742,0,0,NA,2,1Fam,TA,Gd,1148,0,GLQ,Unf,1,0,Gd,594,Y,Norm,Norm,SBrkr
722,train,143000,848,0,0,NA,1,TwnhsE,TA,Av,662,0,GLQ,Unf,1,0,Gd,186,Y,Norm,Norm,SBrkr
723,train,124500,864,0,0,NA,3,1Fam,TA,No,191,0,ALQ,Unf,0,0,TA,673,Y,Norm,Norm,SBrkr
724,train,135000,997,473,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,941,Y,Norm,Norm,SBrkr
725,train,320000,1698,0,0,NA,3,1Fam,TA,No,1234,0,GLQ,Unf,1,0,Ex,464,Y,Norm,Norm,SBrkr
726,train,120500,864,0,0,NA,3,1Fam,TA,No,375,239,ALQ,BLQ,0,0,TA,250,Y,Norm,Norm,SBrkr
727,train,222000,1680,0,182,NA,3,1Fam,TA,No,808,0,GLQ,Unf,1,0,Gd,72,Y,Norm,Norm,SBrkr
728,train,194500,1232,0,0,NA,2,1Fam,TA,Av,724,0,GLQ,Unf,1,0,Gd,508,Y,Norm,Norm,SBrkr
729,train,110000,1776,0,0,NA,4,Duplex,TA,No,0,0,Unf,Unf,1,0,TA,1584,Y,Norm,Norm,SBrkr
730,train,103000,848,0,0,Grvl,2,1Fam,TA,No,152,0,BLQ,Unf,0,0,TA,628,Y,Norm,Norm,FuseA
731,train,236500,1616,0,0,NA,2,TwnhsE,TA,No,1180,0,GLQ,Unf,1,0,Gd,415,Y,Norm,Norm,SBrkr
732,train,187500,1146,0,0,NA,3,1Fam,TA,Av,786,0,GLQ,Unf,1,0,Ex,82,Y,Norm,Norm,SBrkr
733,train,222500,1153,878,0,NA,3,1Fam,TA,Av,252,0,ALQ,Unf,0,0,Gd,901,Y,Norm,Norm,SBrkr
734,train,131400,1144,0,0,NA,3,1Fam,TA,No,594,0,BLQ,Unf,1,0,TA,270,Y,Feedr,Norm,SBrkr
735,train,108000,948,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,948,Y,Norm,Norm,SBrkr
736,train,163000,880,888,0,NA,2,1Fam,TA,Mn,390,0,Rec,Unf,0,0,Gd,490,N,Norm,Norm,SBrkr
737,train,93500,1040,0,0,NA,2,Duplex,NA,NA,0,0,NA,NA,0,0,NA,0,N,Norm,Norm,FuseF
738,train,239900,901,900,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,893,Y,Norm,Norm,SBrkr
739,train,179000,1200,0,0,NA,3,Duplex,Gd,Gd,1200,0,GLQ,Unf,3,0,Gd,0,Y,Norm,Norm,SBrkr
740,train,190000,864,864,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,864,Y,Norm,Norm,SBrkr
741,train,132000,768,664,0,Grvl,2,1Fam,Fa,No,0,0,Unf,Unf,0,0,Fa,264,Y,Norm,Norm,SBrkr
742,train,142000,912,0,0,NA,3,1Fam,TA,Mn,832,0,GLQ,Unf,1,1,TA,80,Y,Feedr,Norm,SBrkr
743,train,179000,1349,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1349,Y,Norm,Norm,SBrkr
744,train,175000,1464,0,0,NA,3,1Fam,TA,Av,444,0,ALQ,Unf,0,1,Gd,76,Y,Norm,Norm,SBrkr
745,train,180000,1337,0,168,NA,2,TwnhsE,TA,No,733,0,GLQ,Unf,1,0,Gd,604,Y,Norm,Norm,SBrkr
746,train,299800,1175,1540,0,NA,4,1Fam,Gd,No,575,80,GLQ,ALQ,0,1,TA,487,Y,Norm,Norm,SBrkr
747,train,236000,980,1276,0,NA,4,1Fam,TA,No,300,0,GLQ,Unf,0,0,Gd,652,Y,Norm,Norm,SBrkr
748,train,265979,1320,1320,0,Pave,4,1Fam,Fa,No,0,0,Unf,Unf,0,0,TA,1240,N,Norm,Norm,SBrkr
749,train,260400,1720,0,0,NA,3,1Fam,TA,No,919,0,GLQ,Unf,1,0,Gd,801,Y,Norm,Norm,SBrkr
750,train,98000,1088,441,0,NA,4,1Fam,NA,NA,0,0,NA,NA,0,0,NA,0,N,Norm,Norm,FuseF
751,train,96500,792,348,0,Grvl,3,1Fam,Fa,No,0,0,Unf,Unf,0,0,TA,576,Y,Norm,Norm,SBrkr
752,train,162000,660,660,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,660,Y,RRAn,Norm,SBrkr
753,train,217000,1494,0,0,NA,3,1Fam,TA,Gd,1200,0,GLQ,Unf,1,0,Gd,279,Y,Norm,Norm,SBrkr
754,train,275500,1038,1060,0,NA,3,1Fam,TA,Mn,0,0,Unf,Unf,0,0,Gd,1030,Y,Norm,Norm,SBrkr
755,train,156000,1026,0,0,NA,3,1Fam,TA,No,439,472,GLQ,LwQ,1,0,TA,115,Y,Norm,Norm,SBrkr
756,train,172500,742,729,0,Pave,3,TwnhsE,TA,No,381,0,GLQ,Unf,0,0,Gd,348,Y,Norm,Norm,SBrkr
757,train,212000,866,902,0,NA,3,1Fam,TA,Av,20,0,GLQ,Unf,0,0,Gd,846,Y,Norm,Norm,SBrkr
758,train,158900,672,714,0,NA,3,1Fam,TA,Mn,438,0,Rec,Unf,0,0,TA,234,Y,Norm,Norm,SBrkr
759,train,179400,757,744,0,Pave,3,Twnhs,TA,No,549,0,ALQ,Unf,0,0,Gd,195,Y,Norm,Norm,SBrkr
760,train,290000,1328,1203,0,NA,4,1Fam,TA,Av,56,64,LwQ,ALQ,0,0,Gd,1198,Y,Norm,Norm,SBrkr
761,train,127500,864,0,0,NA,2,1Fam,TA,No,612,0,Rec,Unf,0,0,TA,252,Y,Norm,Norm,SBrkr
762,train,1.00E+05,1301,0,0,NA,2,1Fam,TA,Mn,405,0,LwQ,Unf,0,0,TA,740,Y,Feedr,Norm,SBrkr
763,train,215200,764,783,0,NA,3,1Fam,TA,Mn,24,0,GLQ,Unf,0,0,Gd,732,Y,Norm,Norm,SBrkr
764,train,337000,1268,1097,0,NA,3,1Fam,TA,Mn,1163,0,GLQ,Unf,1,0,Gd,89,Y,Norm,Norm,SBrkr
765,train,270000,1494,0,0,NA,2,TwnhsE,Gd,Av,437,1057,LwQ,GLQ,1,0,Gd,0,Y,Norm,Norm,SBrkr
766,train,264132,1506,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1498,Y,Norm,Norm,SBrkr
767,train,196500,980,734,0,NA,3,1Fam,TA,No,394,0,GLQ,Unf,0,0,Gd,586,Y,Norm,Norm,SBrkr
768,train,160000,983,767,0,NA,4,1Fam,TA,Mn,660,0,ALQ,Unf,1,0,Gd,323,Y,Norm,Norm,SBrkr
769,train,216837,1836,0,0,NA,3,1Fam,TA,No,24,0,GLQ,Unf,0,0,Gd,1836,Y,Norm,Norm,SBrkr
770,train,538000,1690,1589,0,NA,4,1Fam,TA,Gd,1416,0,ALQ,Unf,1,0,Gd,234,Y,Norm,Norm,SBrkr
771,train,134900,858,0,0,NA,2,1Fam,TA,Av,685,0,GLQ,Unf,1,0,Gd,173,Y,Norm,Norm,SBrkr
772,train,102000,1220,0,0,NA,2,1Fam,Fa,No,836,0,LwQ,Unf,0,0,Fa,0,Y,Norm,Norm,FuseF
773,train,107000,1117,0,0,NA,3,1Fam,TA,Av,422,127,ALQ,BLQ,1,0,TA,480,Y,Norm,Norm,SBrkr
774,train,114500,912,0,0,NA,2,1Fam,TA,No,456,0,Rec,Unf,0,0,TA,456,Y,Feedr,Norm,FuseA
775,train,395000,1973,0,0,NA,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1935,Y,Norm,Norm,SBrkr
776,train,162000,1204,0,0,NA,2,TwnhsE,TA,No,866,0,GLQ,Unf,1,0,Ex,338,Y,Norm,Norm,SBrkr
777,train,221500,1614,0,0,NA,3,1Fam,TA,Av,20,0,GLQ,Unf,0,0,Gd,1594,Y,Norm,Norm,SBrkr
778,train,142500,894,0,0,NA,3,1Fam,TA,No,762,0,ALQ,Unf,1,0,TA,102,Y,Norm,Norm,SBrkr
779,train,144000,2020,0,0,NA,4,Duplex,NA,NA,0,0,NA,NA,0,0,NA,0,Y,Feedr,Norm,SBrkr
780,train,135000,1004,0,0,NA,2,Duplex,TA,Gd,975,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr
781,train,176000,1253,0,0,NA,3,1Fam,Gd,No,0,0,Unf,Unf,0,0,Gd,1237,Y,Norm,Norm,SBrkr
782,train,175900,810,793,0,NA,3,1Fam,TA,No,387,0,ALQ,Unf,0,0,Gd,374,Y,Norm,Norm,SBrkr
783,train,187100,1430,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1413,Y,Norm,Norm,SBrkr
784,train,165500,1110,0,0,NA,1,1Fam,TA,Av,1097,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr
785,train,128000,742,742,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,742,Y,Norm,Norm,SBrkr
786,train,161500,1342,0,0,NA,3,1Fam,TA,No,251,630,Rec,LwQ,0,0,TA,491,Y,Feedr,Norm,SBrkr
787,train,139000,966,686,0,NA,4,1Fam,TA,No,686,0,LwQ,Unf,1,0,Fa,0,Y,Artery,Norm,SBrkr
788,train,233000,956,1128,0,NA,4,1Fam,TA,No,656,0,GLQ,Unf,1,0,Gd,300,Y,Norm,Norm,SBrkr
789,train,107900,901,0,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,901,Y,Norm,Norm,SBrkr
790,train,187500,976,1111,0,NA,5,1Fam,Fa,Gd,568,0,LwQ,Unf,0,0,TA,264,Y,Norm,Norm,SBrkr
791,train,160200,1145,0,0,NA,2,TwnhsE,TA,No,16,0,GLQ,Unf,0,0,Gd,1129,Y,Norm,Norm,SBrkr
792,train,146800,1062,0,0,NA,3,1Fam,TA,Av,539,0,ALQ,Unf,1,0,Gd,490,Y,Norm,Norm,SBrkr
793,train,269790,1127,886,0,NA,3,1Fam,TA,Av,862,0,GLQ,Unf,1,0,Gd,255,Y,Norm,Norm,SBrkr
794,train,225000,1496,0,0,NA,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1496,Y,Norm,Norm,SBrkr
795,train,194500,1086,809,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,712,Y,Norm,Norm,SBrkr
796,train,171000,888,676,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,650,Y,Norm,Norm,SBrkr
797,train,143500,1285,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,660,Y,Norm,Norm,SBrkr
798,train,110000,773,0,0,NA,2,1Fam,TA,No,570,0,BLQ,Unf,0,0,TA,203,Y,Norm,Norm,SBrkr
799,train,485000,1966,1174,0,NA,4,1Fam,TA,No,0,0,Unf,Unf,0,0,Ex,1926,Y,Norm,Norm,SBrkr
800,train,175000,981,787,0,NA,3,1Fam,TA,No,569,0,ALQ,Unf,1,0,Gd,162,Y,Feedr,Norm,SBrkr
801,train,2.00E+05,616,1072,0,NA,4,1Fam,TA,Gd,462,0,GLQ,Unf,1,0,Gd,154,Y,Feedr,Norm,SBrkr
802,train,109900,1196,0,0,NA,2,1Fam,TA,No,197,0,LwQ,Unf,1,0,TA,999,Y,Norm,Norm,FuseA
803,train,189000,728,728,0,NA,3,1Fam,TA,Av,648,0,GLQ,Unf,1,0,Gd,80,Y,Norm,Norm,SBrkr
804,train,582933,1734,1088,0,NA,4,1Fam,TA,Gd,0,0,Unf,Unf,0,0,Ex,1734,Y,Norm,Norm,SBrkr
805,train,118000,1128,0,0,NA,2,1Fam,TA,No,812,0,LwQ,Unf,0,0,TA,124,Y,Norm,Norm,SBrkr
806,train,227680,1428,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1417,Y,Norm,Norm,SBrkr
807,train,135500,980,0,0,NA,3,1Fam,TA,Av,400,480,ALQ,Rec,0,0,TA,100,Y,Norm,Norm,SBrkr
808,train,223500,1072,504,0,NA,3,1Fam,TA,Gd,1309,0,GLQ,Unf,2,0,TA,15,Y,Norm,Norm,SBrkr
809,train,159950,1086,0,0,NA,3,1Fam,TA,Av,516,128,ALQ,BLQ,1,0,TA,380,Y,Norm,Norm,SBrkr
810,train,106000,1075,1063,0,NA,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,849,N,Norm,Norm,FuseA
811,train,181000,1309,0,0,NA,3,1Fam,TA,No,663,377,ALQ,LwQ,1,0,TA,0,Y,Norm,Norm,SBrkr
812,train,144500,848,0,0,NA,1,TwnhsE,TA,Gd,662,0,GLQ,Unf,1,0,Gd,186,Y,Norm,Norm,SBrkr
813,train,55993,1044,0,0,NA,2,1Fam,TA,Av,0,0,Unf,Unf,0,0,TA,540,N,Norm,Norm,FuseA
814,train,157900,1442,0,0,NA,4,1Fam,TA,No,608,0,Rec,Unf,0,0,TA,834,Y,Norm,Norm,SBrkr
815,train,116000,686,564,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,1,TA,686,Y,Norm,Norm,SBrkr
816,train,224900,1661,0,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1649,Y,Norm,Norm,SBrkr
817,train,137000,1008,0,0,NA,2,1Fam,TA,No,486,0,BLQ,Unf,0,0,TA,522,Y,Norm,Norm,SBrkr
818,train,271000,1689,0,0,NA,3,1Fam,TA,No,1218,0,GLQ,Unf,1,0,Gd,350,Y,Norm,Norm,SBrkr
819,train,155000,1052,0,0,NA,3,1Fam,TA,Av,504,0,GLQ,Unf,1,0,TA,506,Y,Norm,Norm,SBrkr
820,train,224000,1358,0,0,NA,2,TwnhsE,TA,Mn,733,0,GLQ,Unf,1,0,Gd,625,Y,Norm,Norm,SBrkr
821,train,183000,798,842,0,NA,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,798,Y,Norm,Norm,SBrkr
