Id,source,SalePrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
803,train,189000.0,0.234316002067,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.419493999136,AllPub,0.210665568434,2005,2005,2008
804,train,582933.0,1.34552363412,5,9,Y,0.0,None,CompShg,Hip,New,3.30207599244,Pave,12,1.07268836831,AllPub,0.375825024113,2008,2009,2009
805,train,118000.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.0266742170678,AllPub,-0.929191516623,1954,1954,2006
806,train,227680.0,0.809004859343,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.690059160961,AllPub,-0.929191516623,2008,2008,2008
807,train,135500.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.0483938825385,AllPub,0.504851024418,1967,1967,2006
808,train,223500.0,1.67328930507,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.56652832808,AllPub,-0.929191516623,1923,2004,2009
809,train,159950.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.12114068384,AllPub,-0.929191516623,1966,1966,2006
810,train,106000.0,1.300006019,5,5,N,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,11,-0.182696937679,AllPub,0.256638083661,1898,1965,2009
811,train,181000.0,-1.07568666246,6,6,Y,0.81,Good,CompShg,Hip,WD,-0.308889511743,Pave,5,0.147051754228,AllPub,1.28260676723,1974,1999,2006
812,train,144500.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,ConLD,-0.308889511743,Pave,4,-0.184553955588,AllPub,0.890584599608,2004,2004,2008
813,train,55993.0,-1.07568666246,5,5,N,0.0,None,CompShg,Hip,WD,-0.308889511743,Grvl,4,-0.849377671292,AllPub,-0.929191516623,1952,1952,2010
814,train,157900.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,7,0.722294742739,AllPub,-0.929191516623,1958,1958,2007
815,train,116000.0,-1.07568666246,7,5,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.508114101345,AllPub,1.12476745021,1918,1950,2006
816,train,224900.0,0.531121983079,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.975249191074,AllPub,-0.929191516623,1998,1998,2010
817,train,137000.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,0.0949449194324,AllPub,-0.929191516623,1954,1954,2006
818,train,271000.0,0.800624740172,5,8,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.879068849427,AllPub,0.930547368399,2002,2002,2008
819,train,155000.0,-1.07568666246,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.0982352198211,AllPub,-0.929191516623,1971,1971,2010
820,train,224000.0,0.545028498069,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.612373795949,AllPub,1.07825585475,2009,2010,2010
821,train,183000.0,0.666863190511,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.279424349397,AllPub,-0.929191516623,2003,2003,2008
822,train,93000.0,0.502138558242,4,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.0266742170678,AllPub,-0.929191516623,1953,1953,2009
823,train,225000.0,0.698508164391,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.186412505238,AllPub,0.703633739911,2003,2003,2007
824,train,139500.0,-1.07568666246,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.318537280331,AllPub,1.43988824942,1940,1950,2009
825,train,232600.0,1.24300420308,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,7,0.781854505841,AllPub,-0.929191516623,2006,2006,2006
826,train,385000.0,0.666863190511,5,10,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,7,1.43597246475,AllPub,1.06536563629,2007,2008,2008
827,train,109500.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.306730316816,AllPub,-0.929191516623,1924,1950,2008
828,train,189000.0,0.597213546856,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.737629089625,AllPub,1.34221490424,2001,2001,2009
829,train,185000.0,-1.07568666246,5,5,Y,0.0,None,Tar&Grv,Flat,WD,3.42574118213,Pave,7,0.10316213802,AllPub,1.705382434,1967,1967,2009
830,train,147400.0,1.33289096724,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.702155087851,AllPub,-0.929191516623,2005,2005,2006
831,train,166000.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,3.30207599244,Pave,6,0.65742325619,AllPub,-0.929191516623,1957,1957,2008
832,train,151000.0,1.33289096724,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.702155087851,AllPub,-0.929191516623,2005,2005,2006
833,train,237000.0,0.597213546856,6,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.0180210857313,AllPub,1.07825585475,2003,2003,2010
834,train,167000.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,3.12188087841,Pave,6,0.815476907847,AllPub,-0.929191516623,1964,1964,2009
835,train,139950.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.309018103587,AllPub,-0.929191516623,1961,1961,2008
836,train,128000.0,-1.07568666246,7,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,0.190151598793,AllPub,1.34221490424,1950,1995,2010
837,train,153500.0,1.14477869312,6,5,Y,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,5,0.868169244536,AllPub,-0.929191516623,1948,1973,2007
838,train,100000.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-1.00024189956,AllPub,-0.929191516623,1973,1973,2008
839,train,144000.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.240256323266,AllPub,1.31413684318,1995,2006,2008
840,train,130500.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.338357814396,AllPub,-0.929191516623,1946,1995,2008
841,train,140000.0,-1.07568666246,8,6,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.538495751262,AllPub,-0.929191516623,1925,1950,2008
842,train,157500.0,0.941003793305,8,5,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.587145018495,AllPub,0.519238625513,1904,2002,2008
843,train,174900.0,1.20013157819,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.283267609772,AllPub,-0.929191516623,1966,1966,2008
844,train,141000.0,-1.07568666246,4,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,10,1.1460665247,AllPub,-0.929191516623,1961,1961,2007
845,train,153900.0,-1.07568666246,8,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.133125489036,AllPub,1.59542251017,1915,1950,2008
846,train,171000.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.65479472578,AllPub,-0.929191516623,1975,1981,2007
847,train,213000.0,0.900499967008,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.394832681376,AllPub,1.20211883752,1993,1993,2009
848,train,133500.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,-0.929191516623,1972,1972,2009
849,train,240000.0,0.6094836103,8,6,Y,0.0,None,CompShg,Gable,WD,3.23028637833,Pave,10,-0.0775104368344,AllPub,1.705382434,1908,1997,2008
850,train,187000.0,1.06800765306,7,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,-0.88017938381,AllPub,0.770040727202,1976,1994,2007
851,train,131500.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,3,-0.184553955588,AllPub,0.890584599608,2003,2003,2007
852,train,215000.0,0.282322024321,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.496190269032,AllPub,0.902805310334,2003,2003,2006
853,train,164000.0,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,2.97888070442,Pave,7,-0.0580957561643,AllPub,-0.929191516623,1941,1950,2007
854,train,158000.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.283267609772,AllPub,1.03891617127,1964,1964,2009
855,train,170000.0,1.83500226637,4,5,Y,0.0,None,CompShg,Hip,WD,3.6839944639,Pave,6,1.10516676503,AllPub,-0.929191516623,1955,1974,2006
856,train,127000.0,1.08822964041,8,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.147051754228,AllPub,-0.929191516623,1962,2010,2010
857,train,147000.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.0197491354258,AllPub,-0.929191516623,1978,1978,2008
858,train,174000.0,0.558572767506,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.473918325382,AllPub,-0.929191516623,1994,1995,2009
859,train,152000.0,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.226268642057,AllPub,-0.929191516623,1976,1976,2009
860,train,250000.0,0.849040942506,7,6,Y,0.0,None,CompShg,Gable,WD,3.41523376188,Pave,9,0.16949622715,AllPub,-0.929191516623,1968,1984,2006
861,train,189950.0,1.53034503664,8,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.0686652885316,AllPub,-0.929191516623,1918,1998,2007
862,train,131500.0,-1.07568666246,4,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.145440511423,AllPub,-0.929191516623,1965,1965,2010
863,train,152000.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.147051754228,AllPub,-0.929191516623,1984,1985,2010
864,train,132500.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.315038100811,AllPub,-0.929191516623,1959,1959,2009
865,train,250580.0,1.24300420308,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.631018059714,AllPub,-0.929191516623,2007,2008,2008
866,train,148500.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.0850465454091,AllPub,-0.929191516623,1970,1970,2009
867,train,248900.0,0.953857373236,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.962384470297,AllPub,1.07825585475,2006,2007,2007
868,train,129000.0,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.147051754228,AllPub,0.997431376885,1961,1961,2007
869,train,169000.0,1.25780979001,6,5,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-4.74688154527,AllPub,0.803320152167,1948,1950,2006
870,train,236000.0,1.01391788343,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.163104902585,AllPub,0.95351889119,1993,1994,2010
871,train,109500.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,-0.100668500784,AllPub,-0.929191516623,1962,1962,2009
872,train,200500.0,0.934460627766,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.267824273569,AllPub,-0.929191516623,1998,1998,2010
873,train,116000.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-2.62563780604,AllPub,1.09093409036,1953,1996,2008
874,train,133000.0,0.438790378283,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.214476671564,AllPub,-0.929191516623,1949,1950,2009
875,train,66500.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.529770488054,AllPub,0.0753130828291,1941,1950,2009
876,train,303477.0,1.75820989741,5,8,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,11,0.368568912142,AllPub,1.12777166724,2007,2007,2007
877,train,132250.0,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.185400661989,AllPub,-0.929191516623,1963,1963,2007
878,train,350000.0,-1.07568666246,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,10,0.747802870053,AllPub,1.05225528947,2004,2005,2009
879,train,148000.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.25570454873,AllPub,1.07825585475,1961,1995,2010
880,train,136500.0,-1.07568666246,8,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.155023418642,AllPub,-0.929191516623,1978,2005,2009
881,train,157000.0,0.708648384556,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.226268642057,AllPub,-0.929191516623,2005,2006,2007
882,train,187500.0,0.558572767506,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.327034224607,AllPub,0.997431376885,1990,1991,2007
883,train,178000.0,0.6094836103,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.260124473007,AllPub,1.4541263759,1992,1993,2009
884,train,118500.0,1.39910426805,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,10,-0.285247265134,AllPub,-0.929191516623,1912,1950,2006
885,train,100000.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.104252139918,AllPub,-0.929191516623,1967,1967,2009
886,train,328900.0,0.849040942506,5,9,Y,0.0,None,CompShg,Gable,CWD,-0.308889511743,Pave,5,1.03183732136,AllPub,0.687344454539,1999,2000,2008
887,train,145000.0,0.756625226684,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.948281112958,AllPub,1.29973387997,1959,2005,2006
888,train,135500.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,3.55444304961,Pave,8,-0.244804460478,AllPub,0.807947757299,1955,1955,2008
889,train,268000.0,1.45063866348,6,8,Y,0.0,None,Tar&Grv,Flat,WD,3.42225350856,Pave,8,1.57081926627,AllPub,0.593032277291,1970,1970,2007
890,train,149500.0,-1.07568666246,4,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.801829865163,AllPub,-0.929191516623,1953,1953,2009
891,train,122900.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.538495751262,AllPub,-0.929191516623,1949,2006,2007
892,train,172500.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,-0.0580957561643,AllPub,1.22632079249,1978,1978,2009
893,train,154500.0,-1.07568666246,8,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.177461573284,AllPub,1.07825585475,1963,2003,2006
894,train,165000.0,1.14477869312,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.64557398264,AllPub,1.74272399401,1954,1954,2008
895,train,118858.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-4.74688154527,AllPub,-0.929191516623,1979,1979,2009
896,train,140000.0,0.718597740719,5,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,-0.314594574768,AllPub,-0.929191516623,1963,1963,2008
897,train,106500.0,0.438790378283,6,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.000810809293423,AllPub,-0.929191516623,1936,1950,2006
898,train,142953.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,12,-4.74688154527,AllPub,0.945940968832,1979,1979,2009
899,train,611657.0,0.864253332413,5,9,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,11,1.67614679105,AllPub,-0.929191516623,2009,2010,2010
900,train,135000.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.0686652885316,AllPub,-0.929191516623,1961,1994,2006
901,train,110000.0,-1.07568666246,6,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.166052202815,AllPub,-0.929191516623,1971,1971,2007
902,train,153000.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,0.068456743,AllPub,-0.929191516623,1957,2000,2009
903,train,180000.0,0.921131704556,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.308693746722,AllPub,-0.929191516623,2003,2003,2006
904,train,240000.0,0.809004859343,5,7,Y,0.0,None,CompShg,Hip,New,-0.308889511743,Pave,7,0.999643355864,AllPub,0.906833616967,2006,2006,2006
905,train,125500.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.133125489036,AllPub,-0.929191516623,1967,1967,2007
906,train,128000.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.172685529997,AllPub,-0.929191516623,1954,1954,2010
907,train,255000.0,0.809004859343,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.944743902692,AllPub,-0.929191516623,2006,2006,2007
908,train,250000.0,-1.07568666246,7,7,Y,0.0,None,CompShg,Gable,WD,3.70915684747,Pave,6,0.109715515129,AllPub,-0.929191516623,1936,1987,2006
909,train,131000.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,0.98307921528,1983,1983,2006
910,train,174000.0,0.366528286207,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.390749695771,AllPub,0.210665568434,2005,2005,2009
911,train,154300.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,12,0.249536996017,AllPub,-0.929191516623,1960,1960,2010
912,train,143500.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.489188958952,AllPub,1.01499428409,1977,1989,2009
913,train,88000.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,2.94194013851,Pave,6,-0.338357814396,AllPub,-0.929191516623,1925,1950,2006
914,train,145000.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.083392789592,AllPub,-0.929191516623,1949,1950,2007
915,train,173733.0,1.51665725433,5,6,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,4,-0.673959054934,AllPub,-0.929191516623,2009,2009,2009
916,train,75000.0,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.834155904272,AllPub,-0.929191516623,1970,1970,2007
917,train,35311.0,-1.07568666246,3,2,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-1.00851949878,AllPub,-0.929191516623,1949,1950,2006
918,train,135000.0,-1.07568666246,6,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.293903432832,AllPub,-0.929191516623,1956,1956,2009
919,train,238000.0,1.41035036019,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.247992668802,AllPub,0.533305566243,1991,1991,2007
920,train,176500.0,0.728363463995,8,6,Y,0.0,None,CompShg,Hip,WD,3.29394914971,Pave,6,0.368568912142,AllPub,-0.929191516623,1958,2002,2008
921,train,201000.0,0.996586402176,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.040586706578,AllPub,1.36491417612,1994,1994,2007
922,train,145900.0,0.88629308957,7,5,N,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,0.494791547762,AllPub,-0.929191516623,1900,2003,2008
923,train,169990.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,6,0.55562173187,AllPub,0.703633739911,2005,2006,2006
924,train,193000.0,0.879046465613,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.922234686156,AllPub,-0.929191516623,1993,1994,2008
925,train,207500.0,1.20817681293,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,1.01808573225,AllPub,1.53498589107,1980,1980,2006
926,train,175000.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.281744438073,AllPub,1.03891617127,1977,1977,2008
927,train,285000.0,1.06800765306,5,8,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,10,0.364151844604,AllPub,0.7247610919,2003,2004,2007
928,train,176000.0,0.644658077904,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,9,-0.214476671564,AllPub,-0.929191516623,1968,1968,2008
929,train,236500.0,1.28280985022,5,8,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,1.09400982655,AllPub,1.10957067213,2001,2001,2009
930,train,222000.0,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.0213743862906,AllPub,-0.929191516623,1997,1997,2006
931,train,201000.0,0.234316002067,5,8,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,0.752875162029,AllPub,0.703633739911,2007,2007,2009
932,train,117500.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.0458255107839,AllPub,-0.929191516623,1965,1965,2009
933,train,320000.0,1.40755974246,5,9,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,8,1.25901855558,AllPub,-0.929191516623,2006,2006,2007
934,train,190000.0,0.558572767506,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.795603590571,AllPub,1.07825585475,2004,2004,2009
935,train,242000.0,-1.07568666246,7,7,Y,0.0,None,Tar&Grv,Flat,WD,-0.308889511743,Pave,9,-0.737959862029,AllPub,-0.929191516623,1960,2007,2008
936,train,79900.0,-1.07568666246,5,4,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.702155087851,AllPub,-0.929191516623,1926,1953,2006
937,train,184900.0,0.621472595258,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,0.356772593992,AllPub,-0.929191516623,2003,2003,2009
938,train,253000.0,0.698508164391,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.261856563213,AllPub,-0.929191516623,2005,2005,2009
939,train,239799.0,1.01391788343,5,7,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,7,0.656109321439,AllPub,-0.929191516623,2006,2006,2006
940,train,244400.0,-1.07568666246,7,7,Y,0.0,None,CompShg,Gable,COD,-0.308889511743,Pave,10,0.134131336071,AllPub,0.410732889439,1940,1950,2010
941,train,150900.0,-1.07568666246,5,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,1.06592133339,AllPub,0.256638083661,1976,1976,2006
942,train,214000.0,-1.07568666246,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.068456743,AllPub,-0.929191516623,1999,1999,2009
943,train,150000.0,-1.07568666246,3,4,N,0.0,None,CompShg,Gable,Oth,-0.308889511743,Pave,8,0.719730348544,AllPub,1.41068480606,1977,1977,2007
944,train,143000.0,-1.07568666246,4,5,P,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.955341859945,AllPub,-0.929191516623,1967,1967,2007
945,train,137500.0,1.15366375303,6,6,Y,0.0,None,CompShg,Gable,COD,3.45312622931,Pave,7,-0.23908652967,NoSeWa,-0.929191516623,1958,1958,2009
946,train,124900.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,7,0.223149307547,AllPub,0.33874160269,1890,1996,2009
947,train,143000.0,-1.07568666246,6,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.309018103587,AllPub,0.623977346368,1959,1959,2006
948,train,270000.0,1.55677563071,5,8,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,9,0.936472587944,AllPub,-0.929191516623,2002,2003,2007
949,train,192500.0,1.04701003981,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.0266742170678,AllPub,0.906833616967,2002,2002,2006
950,train,197500.0,-1.07568666246,7,6,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,5,0.334502344956,AllPub,-0.929191516623,1972,2006,2010
951,train,129000.0,-1.07568666246,8,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.155023418642,AllPub,1.08462097969,1950,2002,2007
952,train,119900.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,-0.222020124827,AllPub,1.60056443036,1965,1965,2006
953,train,133900.0,-1.07568666246,8,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.338357814396,AllPub,1.07825585475,1972,2003,2009
954,train,172000.0,1.40193683917,4,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.306730316816,AllPub,1.37603829628,1969,1969,2008
955,train,127500.0,-1.07568666246,5,6,Y,0.0,None,Tar&Grv,Flat,WD,-0.308889511743,Pave,4,-0.0111217002214,AllPub,-0.929191516623,1975,1975,2006
956,train,145000.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,0.0467142389593,AllPub,-0.929191516623,1946,1950,2007
957,train,124000.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,5,-0.796606213651,AllPub,0.930547368399,1980,1980,2009
958,train,132000.0,-1.07568666246,5,5,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,0.174278597528,AllPub,-0.929191516623,1962,1962,2007
959,train,185000.0,0.597213546856,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,6,0.584153648288,AllPub,-0.929191516623,2003,2003,2007
960,train,155000.0,0.655877837735,5,7,Y,0.0,None,CompShg,Hip,WD,-0.308889511743,Pave,6,-0.486677266546,AllPub,-0.929191516623,1999,1999,2010
961,train,116500.0,-1.07568666246,7,5,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,4,-0.166052202815,AllPub,0.78925129225,1958,2008,2010
962,train,272000.0,1.61797154954,7,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,11,0.574678062713,AllPub,1.79816331739,1977,1995,2008
963,train,155000.0,-1.07568666246,6,6,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,-0.267824273569,AllPub,0.33874160269,1976,1976,2007
964,train,239000.0,1.22779409376,5,9,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,7,1.1460665247,AllPub,1.33760036452,2007,2007,2009
965,train,214900.0,0.6094836103,5,7,Y,0.0,None,CompShg,Gable,WD,-0.308889511743,Pave,8,-0.242896852941,AllPub,-0.929191516623,2002,2003,2010
966,train,178900.0,0.900499967008,5,6,Y,0.0,None,CompShg,Gable,New,-0.308889511743,Pave,8,-0.308693746722,AllPub,-0.929191516623,2005,2007,2007
