Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood
878,train,350000,GasA,4,2Story,1,3,Lvl,Gtl,8834,Inside,74,Reg,0,60,RL,216,Stone,none,0,6,NridgHt
879,train,148000,GasA,2,SFoyer,1,2,Lvl,Gtl,11782,Inside,88,IR1,0,85,RL,0,None,Shed,400,6,Sawyer
880,train,136500,GasA,4,1Story,1,1,Lvl,Gtl,7000,CulDSac,70,IR1,0,20,RL,90,BrkFace,none,0,7,CollgCr
881,train,157000,GasA,3,1Story,1,1,Lvl,Gtl,7024,Inside,60,Reg,0,20,RL,0,None,none,0,6,Edwards
882,train,187500,GasA,4,1.5Fin,1,2,Lvl,Gtl,13758,CulDSac,44,IR1,0,50,RL,117,BrkFace,none,0,4,Timber
883,train,178000,GasA,3,2Story,1,1,Lvl,Gtl,9636,Corner,64,IR1,0,60,RL,0,None,none,0,12,Gilbert
884,train,118500,GasA,2,2.5Fin,1,1,Bnk,Gtl,6204,Inside,60,Reg,481,75,RL,0,None,none,0,3,SWISU
885,train,100000,GasA,2,1Story,1,1,Lvl,Gtl,7150,Inside,65,Reg,0,20,RL,60,BrkFace,none,0,7,NAmes
886,train,328900,GasA,4,1Story,1,2,Lvl,Gtl,5119,CulDSac,50,IR1,0,120,FV,60,BrkFace,none,0,1,Somerst
887,train,145000,GasA,4,1Story,2,1,Lvl,Gtl,8393,Corner,70,Reg,0,90,RL,122,BrkFace,none,0,6,NAmes
888,train,135500,GasA,2,1.5Fin,1,1,Lvl,Gtl,16466,Inside,59,IR1,0,50,RL,0,None,none,0,4,Edwards
889,train,268000,GasA,4,1Story,1,2,Lvl,Mod,15865,Inside,95,IR1,0,20,RL,0,None,none,0,10,NAmes
890,train,149500,GasA,4,1Story,1,1,Lvl,Gtl,12160,Inside,128,Reg,0,20,RL,90,BrkFace,none,0,2,NAmes
891,train,122900,GasA,4,1.5Fin,1,1,Lvl,Gtl,8064,Corner,60,Reg,0,50,RL,0,None,Shed,2000,7,NAmes
892,train,172500,GasA,3,2Story,1,1,Lvl,Gtl,11184,Inside,70,Reg,0,60,RL,92,BrkFace,none,0,7,Sawyer
893,train,154500,GasA,2,1Story,1,1,Lvl,Gtl,8414,Inside,70,Reg,0,20,RL,0,None,none,0,2,Sawyer
894,train,165000,GasA,2,1Story,1,1,Lvl,Gtl,13284,Inside,72,Reg,0,20,RL,0,None,none,0,6,Sawyer
895,train,118858,GasA,2,1Story,2,1,Bnk,Gtl,7018,Inside,64,Reg,0,90,RL,0,None,none,0,6,SawyerW
896,train,140000,GasA,2,2Story,1,1,Lvl,Gtl,7056,Inside,71,Reg,0,60,RL,415,BrkFace,none,0,10,NAmes
897,train,106500,GasA,4,1Story,1,1,Lvl,Gtl,8765,Inside,50,Reg,0,30,RM,0,None,none,0,4,IDOTRR
898,train,142953,GasA,2,2Story,2,1,Lvl,Gtl,7018,Inside,64,Reg,0,90,RL,0,None,none,0,6,SawyerW
899,train,611657,GasA,4,1Story,1,3,Lvl,Gtl,12919,Inside,100,IR1,0,20,RL,760,Stone,none,0,3,NridgHt
900,train,135000,GasA,2,1Story,1,1,Lvl,Gtl,6993,Inside,65,Reg,0,20,RL,0,None,none,0,6,Sawyer
901,train,110000,GasA,2,1Story,1,1,Lvl,Gtl,7340,Inside,73,IR1,0,20,RL,0,None,none,0,6,NAmes
902,train,153000,GasA,2,1Story,1,1,Lvl,Gtl,8712,Inside,64,IR1,0,20,RL,0,None,none,0,5,NAmes
903,train,180000,GasA,4,2Story,1,2,Lvl,Gtl,7875,Inside,63,Reg,0,60,RL,0,None,none,0,7,Gilbert
904,train,240000,GasA,4,1Story,1,2,HLS,Gtl,14859,CulDSac,50,IR1,0,20,RL,27,BrkFace,none,0,8,Gilbert
905,train,125500,GasA,2,1Story,1,1,Lvl,Gtl,6173,Inside,72,IR1,0,20,RL,75,BrkFace,none,0,8,Sawyer
906,train,128000,GasA,2,1Story,1,1,Lvl,Gtl,9920,Inside,80,Reg,0,20,RL,110,Stone,none,0,2,NAmes
907,train,255000,GasA,4,1Story,1,2,Lvl,Gtl,13501,Corner,116,IR1,0,20,RL,208,Stone,none,0,6,Somerst
908,train,250000,GasA,3,1.5Fin,1,2,Lvl,Gtl,11500,Inside,86,IR1,0,50,RL,0,None,none,0,6,Crawfor
909,train,131000,GasA,2,1Story,1,1,Low,Mod,8885,Inside,74,IR1,0,20,RL,0,None,none,0,6,Mitchel
910,train,174000,GasA,4,2Story,1,2,Lvl,Gtl,12589,Inside,149,IR2,0,60,RL,0,None,none,0,6,Gilbert
911,train,154300,GasA,2,2Story,2,1,Lvl,Gtl,11600,Corner,80,Reg,0,90,RL,361,BrkFace,none,0,1,NAmes
912,train,143500,GasA,2,1Story,1,2,Lvl,Mod,9286,CulDSac,70,IR1,0,20,RL,0,None,none,0,10,CollgCr
913,train,88000,GasA,2,1Story,1,1,Lvl,Gtl,6120,Inside,51,Reg,0,30,RM,0,None,Shed,620,7,BrkSide
914,train,145000,GasA,2,2Story,2,1,HLS,Gtl,6270,Inside,82,Reg,0,90,RH,0,None,none,0,8,Crawfor
915,train,173733,GasA,4,2Story,1,2,Lvl,Gtl,3000,Inside,30,Reg,0,160,FV,76,Stone,none,0,6,Somerst
916,train,75000,GasA,1,2Story,1,1,Lvl,Gtl,2001,Inside,21,Reg,0,160,RM,80,BrkFace,none,0,1,MeadowV
917,train,35311,GasA,2,1Story,1,1,Lvl,Gtl,9000,Inside,50,Reg,0,20,C (all),0,None,none,0,10,IDOTRR
918,train,135000,GasA,4,1Story,1,1,Lvl,Gtl,17140,Inside,65,Reg,0,20,RL,0,None,none,0,4,Edwards
919,train,238000,GasA,4,2Story,1,2,Lvl,Gtl,13125,Corner,103,IR1,0,60,RL,0,None,none,0,11,SawyerW
920,train,176500,GasA,4,1Story,1,1,Lvl,Gtl,11029,Corner,87,IR1,0,20,RL,0,None,none,0,5,NAmes
921,train,201000,GasA,4,2Story,1,2,Lvl,Gtl,8462,Inside,70,IR1,0,60,RL,105,BrkFace,none,0,7,SawyerW
922,train,145900,GasA,3,1.5Fin,2,1,Lvl,Gtl,8777,Inside,67,Reg,0,90,RL,0,None,none,0,9,Edwards
923,train,169990,GasA,4,1Story,1,2,Lvl,Gtl,10237,Inside,65,Reg,0,20,RL,0,None,none,0,10,Gilbert
924,train,193000,GasA,4,1Story,1,2,Lvl,Gtl,8012,Inside,50,Reg,0,120,RL,0,None,none,0,7,SawyerW
925,train,207500,GasA,2,1Story,1,1,Lvl,Gtl,10240,Inside,79,Reg,0,20,RL,157,BrkFace,none,0,5,NWAmes
926,train,175000,GasA,2,1Story,1,3,Lvl,Gtl,15611,Corner,80,IR1,0,20,RL,0,None,none,0,3,NWAmes
927,train,285000,GasA,4,2Story,1,3,Lvl,Gtl,11999,Inside,93,Reg,0,60,RL,340,BrkFace,none,0,5,NridgHt
928,train,176000,GasA,3,2Story,1,1,Lvl,Gtl,9900,Inside,80,Reg,0,60,RL,342,BrkFace,none,0,4,NWAmes
929,train,236500,GasA,4,1Story,1,3,Lvl,Gtl,11838,Inside,70,Reg,0,20,RL,0,None,none,0,6,CollgCr
930,train,222000,GasA,3,2Story,1,2,Lvl,Gtl,13006,Corner,64,IR1,0,60,RL,285,BrkFace,none,0,11,Gilbert
931,train,201000,GasA,4,1Story,1,2,HLS,Gtl,8925,Inside,73,IR1,0,20,RL,0,None,none,0,7,Timber
932,train,117500,GasA,4,1Story,1,1,Lvl,Gtl,9100,Inside,70,Reg,0,20,RL,0,None,none,0,7,NAmes
933,train,320000,GasA,4,1Story,1,3,Lvl,Gtl,11670,Corner,84,IR1,0,20,RL,302,Stone,none,0,3,Somerst
934,train,190000,GasA,4,1Story,1,2,Lvl,Gtl,8487,FR2,63,Reg,0,20,RL,210,BrkFace,none,0,8,CollgCr
935,train,242000,GasA,4,1Story,1,2,HLS,Mod,27650,Inside,313,IR2,0,20,RL,0,None,none,0,11,NAmes
936,train,79900,GasA,3,1Story,1,1,Lvl,Gtl,5825,Inside,52,IR1,0,30,RL,108,BrkFace,none,0,6,BrkSide
937,train,184900,GasA,4,1Story,1,2,Lvl,Gtl,10083,Inside,67,Reg,0,20,RL,0,None,none,0,8,SawyerW
938,train,253000,GasA,4,2Story,1,2,Lvl,Gtl,9675,Inside,75,Reg,0,60,RL,0,None,none,0,2,Somerst
939,train,239799,GasA,4,2Story,1,2,Lvl,Gtl,8760,Inside,73,Reg,0,60,RL,0,None,none,0,8,CollgCr
940,train,244400,GasA,4,2Story,1,1,Lvl,Gtl,24090,Inside,80.5,Reg,0,70,RL,0,None,none,0,6,ClearCr
941,train,150900,GasA,2,1Story,2,1,Lvl,Gtl,12640,Inside,55,IR1,0,90,RL,0,None,none,0,7,Mitchel
942,train,214000,GasA,4,2Story,1,2,Lvl,Gtl,8755,FR2,64,IR1,0,60,RL,298,BrkFace,none,0,6,Gilbert
943,train,150000,GasA,2,1Story,2,1,Lvl,Gtl,7711,Inside,42,IR1,0,90,RL,0,None,none,0,8,Edwards
944,train,143000,GasA,2,1Story,2,1,Low,Gtl,25000,Inside,100,Reg,0,90,RL,0,None,none,0,6,Mitchel
945,train,137500,GasA,3,SLvl,1,2,Lvl,Gtl,14375,CulDSac,82,IR1,0,20,RL,541,BrkFace,none,0,1,Timber
946,train,124900,GasA,2,1.5Fin,1,1,Lvl,Gtl,8820,Corner,98,Reg,120,50,RM,0,None,none,0,9,OldTown
947,train,143000,GasA,2,SLvl,1,1,Lvl,Gtl,8163,Inside,70,Reg,0,80,RL,128,BrkFace,none,0,3,NAmes
948,train,270000,GasA,4,1Story,1,2,Lvl,Gtl,14536,Inside,85,Reg,0,20,RL,236,BrkFace,none,0,11,Timber
949,train,192500,GasA,4,2Story,1,2,Lvl,Gtl,14006,Inside,65,IR1,0,60,RL,144,BrkFace,none,0,2,CollgCr
950,train,197500,GasA,2,1Story,1,2,Lvl,Gtl,9360,Inside,78,Reg,0,20,RL,0,None,none,0,3,NWAmes
951,train,129000,GasA,3,1Story,1,2,Lvl,Gtl,7200,Inside,60,Reg,0,20,RL,0,None,none,0,7,NAmes
952,train,119900,GasA,3,1Story,1,1,Lvl,Gtl,7800,Corner,60,Reg,0,20,RH,0,None,none,0,7,SawyerW
953,train,133900,GasA,3,SFoyer,1,1,Lvl,Gtl,7200,Inside,60,Reg,0,85,RL,0,None,none,0,4,CollgCr
954,train,172000,GasA,4,2Story,1,1,Lvl,Mod,11075,Inside,74,IR1,0,60,RL,232,BrkFace,Shed,400,9,Mitchel
955,train,127500,GasA,2,SFoyer,0,1,Lvl,Gtl,9400,CulDSac,35,IR1,0,90,RL,250,BrkFace,none,0,10,Edwards
956,train,145000,GasA,2,2Story,2,1,HLS,Gtl,7136,Inside,82,IR1,0,90,RH,423,BrkFace,none,0,8,Crawfor
957,train,124000,GasA,2,2Story,1,1,Lvl,Gtl,1300,Inside,24,Reg,0,160,RM,0,None,none,0,5,Blueste
958,train,132000,GasA,2,1Story,1,1,Lvl,Gtl,7420,Inside,70,Reg,0,20,RL,0,None,none,0,4,Sawyer
959,train,185000,GasA,4,1Story,1,2,Lvl,Gtl,8450,Inside,65,Reg,0,20,RL,0,None,none,0,10,CollgCr
960,train,155000,GasA,4,2Story,1,2,Lvl,Gtl,2572,FR2,24,Reg,0,160,FV,0,None,none,0,5,Somerst
961,train,116500,GasA,3,1Story,1,1,Lvl,Gtl,7207,Inside,50,IR1,0,20,RL,0,None,none,0,2,BrkSide
962,train,272000,GasA,2,2Story,1,1,Lvl,Gtl,12227,Corner,80,IR1,0,60,RL,424,BrkFace,none,0,7,NWAmes
963,train,155000,GasA,2,2Story,1,2,Lvl,Gtl,2308,Corner,24,Reg,0,160,RL,0,None,none,0,7,NPkVill
964,train,239000,GasA,4,1Story,1,3,Lvl,Gtl,11923,Corner,122,IR1,0,20,RL,0,None,none,0,5,CollgCr
965,train,214900,GasA,4,2Story,1,2,Lvl,Gtl,11316,Corner,80,Reg,0,60,RL,44,BrkFace,none,0,2,Timber
966,train,178900,GasA,4,2Story,1,2,Lvl,Gtl,10237,Inside,65,Reg,0,60,RL,0,None,none,0,7,Gilbert
967,train,160000,GasA,4,1.5Fin,1,1,HLS,Gtl,9600,Inside,130,IR1,0,50,RL,0,None,none,0,6,Crawfor
968,train,135000,GasA,2,1Story,1,1,Lvl,Gtl,7390,Inside,73,IR1,0,20,RL,151,BrkFace,none,0,7,NAmes
969,train,37900,Grav,1,1.5Fin,1,1,Lvl,Gtl,5925,Inside,50,Reg,0,50,RM,0,None,none,0,5,OldTown
970,train,140000,GasA,2,SLvl,1,1,Lvl,Gtl,10382,Inside,75,Reg,0,190,RL,105,BrkFace,none,0,3,NAmes
971,train,135000,GasA,2,1.5Fin,1,1,Lvl,Gtl,10800,Inside,60,Reg,0,50,RL,0,None,none,0,12,NAmes
972,train,173000,GasA,4,2Story,1,2,Lvl,Gtl,2268,Inside,36,Reg,0,160,RL,106,Stone,none,0,7,NridgHt
973,train,99500,GasA,2,1Story,1,1,Lvl,Gtl,7892,Inside,55,Reg,0,120,RL,0,None,none,0,4,SawyerW
974,train,182000,GasA,4,1Story,1,2,Lvl,Gtl,11639,Corner,95,Reg,0,20,FV,0,None,none,0,12,Somerst
975,train,167500,GasA,2,2Story,1,2,Lvl,Gtl,11414,Corner,60,IR1,0,70,RL,0,None,none,0,10,BrkSide
976,train,165000,GasA,4,2Story,1,2,Lvl,Gtl,2651,FR2,72.5,Reg,0,160,FV,0,None,none,0,4,Somerst
977,train,85500,GasA,2,1Story,1,0,Bnk,Gtl,5900,Inside,51,IR1,0,30,RL,0,None,none,0,8,BrkSide
978,train,199900,GasA,4,1Story,1,2,Lvl,Gtl,4274,Inside,35,IR1,0,120,FV,0,None,none,0,11,Somerst
979,train,110000,GasA,4,1Story,1,1,Bnk,Mod,9450,Inside,68,Reg,0,20,RL,0,None,none,0,5,Edwards
980,train,139000,GasA,2,1Story,1,1,Lvl,Gtl,8816,Corner,80,Reg,0,20,RL,0,None,none,0,6,Sawyer
981,train,178400,GasA,3,SFoyer,1,3,Lvl,Gtl,12122,Corner,73,IR1,0,85,RL,210,Stone,none,0,7,NAmes
982,train,336000,GasA,4,2Story,1,2,Lvl,Gtl,12203,Corner,98,IR1,0,60,RL,975,BrkFace,none,0,7,NoRidge
983,train,159895,GasA,4,1Story,1,2,Lvl,Gtl,3182,Inside,43,Reg,0,20,RL,16,BrkFace,none,0,3,Blmngtn
984,train,255900,GasA,4,2Story,1,2,Lvl,Gtl,11250,Corner,70,Reg,0,60,RL,0,None,none,0,5,CollgCr
985,train,126000,GasA,2,1.5Fin,2,2,Lvl,Gtl,10125,Inside,75,Reg,0,90,RL,0,None,none,0,8,Mitchel
986,train,125000,GasW,2,1Story,1,1,Lvl,Gtl,10880,Inside,68,Reg,0,190,RL,0,None,none,0,8,Edwards
987,train,117000,GasA,3,1.5Fin,1,2,Lvl,Gtl,5310,Corner,59,Reg,0,50,RM,0,None,none,0,6,OldTown
988,train,395192,GasA,4,1Story,1,3,Lvl,Gtl,10159,Inside,83,IR1,0,20,RL,450,Stone,none,0,4,NridgHt
989,train,195000,GasA,2,2Story,1,2,Lvl,Gtl,12046,Inside,80,IR1,0,60,RL,298,BrkFace,none,0,6,NWAmes
990,train,197000,GasA,4,2Story,1,2,Lvl,Gtl,8125,Inside,65,Reg,0,60,FV,0,None,none,0,8,Somerst
991,train,348000,GasA,4,2Story,1,2,Lvl,Gtl,9452,Inside,82,Reg,0,60,RL,423,BrkFace,none,0,6,NoRidge
992,train,168000,GasA,3,2Story,1,2,Lvl,Gtl,17671,Corner,121,Reg,0,70,RM,0,None,none,0,11,OldTown
993,train,187000,GasA,3,2Story,1,2,Lvl,Mod,9760,Inside,80,Reg,0,60,RL,340,BrkFace,none,0,7,NAmes
994,train,173900,GasA,4,2Story,1,2,Lvl,Gtl,8846,Inside,68,Reg,0,60,RL,0,None,none,0,8,CollgCr
995,train,337500,GasA,4,1Story,1,3,Lvl,Gtl,12456,FR2,96,Reg,0,20,RL,230,Stone,none,0,7,NridgHt
996,train,121600,GasA,2,1.5Fin,1,1,Lvl,Mod,4712,Inside,51,IR1,0,50,RL,0,None,none,0,8,BrkSide
997,train,136500,GasA,2,1Story,1,1,Lvl,Gtl,10659,Inside,73,IR1,0,20,RL,0,None,none,0,1,NAmes
998,train,185000,GasA,2,1Story,1,1,Lvl,Gtl,11717,Inside,80,IR1,0,20,RL,571,BrkFace,none,0,2,NWAmes
999,train,91000,GasA,1,1Story,1,1,Lvl,Gtl,9786,Inside,60,Reg,0,30,RM,0,None,none,0,5,IDOTRR
1000,train,206000,GasA,4,1Story,1,2,Lvl,Gtl,6762,Inside,64,Reg,0,20,RL,24,Stone,none,0,2,CollgCr
1001,train,82000,GasW,1,1Story,1,0,Lvl,Gtl,10206,Corner,74,Reg,0,20,RL,0,None,none,0,7,Edwards
1002,train,86000,GasA,4,1Story,1,3,Lvl,Gtl,5400,Corner,60,Reg,0,30,RL,0,None,none,0,1,OldTown
1003,train,232000,GasA,4,1Story,1,2,Lvl,Gtl,11957,Inside,75,IR1,0,20,RL,53,BrkFace,none,0,7,Somerst
1004,train,136905,GasA,1,1Story,2,1,Lvl,Gtl,11500,Corner,80,IR1,0,90,RL,164,BrkFace,none,0,6,NWAmes
1005,train,181000,GasA,4,1Story,1,2,Lvl,Gtl,3182,Inside,43,Reg,0,120,RL,16,BrkFace,none,0,5,Blmngtn
1006,train,149900,GasA,2,SLvl,1,1,Lvl,Gtl,8385,Inside,65,Reg,0,80,RL,220,BrkFace,none,0,11,CollgCr
1007,train,163500,GasA,3,1Story,1,1,Lvl,Gtl,12155,Inside,73,IR3,0,20,RL,0,None,none,0,3,NAmes
1008,train,88000,GasA,2,2Story,1,1,Lvl,Gtl,2217,Inside,21,Reg,0,160,RM,0,None,none,0,8,MeadowV
1009,train,240000,GasA,4,1Story,1,2,Lvl,Gtl,12118,CulDSac,43,IR1,0,20,RL,108,Stone,none,0,4,Mitchel
1010,train,102000,GasA,4,1.5Fin,1,1,Lvl,Gtl,6000,Inside,60,Reg,514,50,RL,0,None,none,0,6,SWISU
1011,train,135000,GasA,2,1.5Fin,1,1,Lvl,Gtl,21286,Inside,115,Reg,0,50,RL,0,None,none,0,8,Sawyer
1012,train,100000,GasA,2,1Story,2,1,Lvl,Gtl,9825,Inside,75,Reg,0,90,RL,0,None,none,0,5,Edwards
1013,train,165000,GasA,2,2Story,1,2,Lvl,Gtl,10592,Inside,55,Reg,0,70,RL,0,None,none,0,8,Crawfor
1014,train,85000,GasW,2,1Story,1,1,Lvl,Gtl,7200,Inside,60,Reg,0,30,RM,0,None,none,0,6,OldTown
1015,train,119200,GasA,2,1Story,1,1,Lvl,Gtl,11664,Inside,60,Reg,0,20,RL,206,BrkFace,none,0,11,NAmes
1016,train,227000,GasA,4,2Story,1,2,Lvl,Gtl,8400,Inside,70,Reg,0,60,RL,0,None,none,0,11,NWAmes
1017,train,203000,GasA,4,1Story,1,2,Lvl,Gtl,11883,Inside,73,Reg,0,20,RL,196,BrkFace,none,0,6,CollgCr
1018,train,187500,GasA,3,1Story,1,2,Lvl,Gtl,5814,CulDSac,60,IR1,0,120,RL,0,None,none,0,8,StoneBr
1019,train,160000,GasA,3,SLvl,1,2,Lvl,Gtl,10784,FR2,64,IR1,0,80,RL,76,BrkFace,none,0,5,Gilbert
1020,train,213490,GasA,4,1Story,1,2,Lvl,Gtl,3013,Inside,43,Reg,0,120,RL,145,BrkFace,none,0,4,Blmngtn
1021,train,176000,GasA,4,1Story,1,2,Lvl,Gtl,7024,Inside,60,Reg,0,20,RL,0,None,none,0,6,Edwards
1022,train,194000,GasA,4,1Story,1,2,Lvl,Gtl,7406,Inside,64,Reg,0,20,RL,84,Stone,none,0,7,CollgCr
1023,train,87000,GasA,3,1.5Fin,1,1,Lvl,Gtl,9439,Inside,52,Reg,0,50,RM,0,None,none,0,3,OldTown
1024,train,191000,GasA,4,1Story,1,2,Lvl,Gtl,3182,Inside,43,Reg,0,120,RL,14,BrkFace,none,0,5,Blmngtn
1025,train,287000,GasA,2,1Story,1,2,Lvl,Gtl,15498,Corner,82,IR1,0,20,RL,0,None,none,0,5,Timber
1026,train,112500,GasA,2,1Story,1,1,Lvl,Gtl,7700,Corner,70,Reg,0,20,RL,0,None,none,0,3,CollgCr
1027,train,167500,GasA,2,1Story,1,1,Lvl,Gtl,9300,Inside,73,Reg,0,20,RL,324,BrkFace,none,0,4,NAmes
1028,train,293077,GasA,4,1Story,1,2,HLS,Gtl,9520,Inside,71,IR1,0,20,RL,338,Stone,none,0,4,Timber
1029,train,105000,GasA,2,1.5Fin,1,1,Lvl,Gtl,9492,Inside,79,Reg,0,50,RL,0,None,none,0,4,NAmes
1030,train,118000,GasA,3,2Story,1,1,Lvl,Gtl,1680,Inside,21,Reg,0,160,RM,281,BrkFace,none,0,5,BrDale
1031,train,160000,GasA,3,2Story,2,1,Lvl,Gtl,7082,Inside,60,Reg,0,190,RH,0,None,none,0,7,SWISU
1032,train,197000,GasA,4,2.5Fin,1,1,Lvl,Gtl,15863,Corner,102,Reg,397,75,RL,0,None,none,0,8,SWISU
1033,train,310000,GasA,4,2Story,1,2,Lvl,Gtl,14541,Corner,89,IR1,0,60,RL,0,None,none,0,11,NoRidge
1034,train,230000,GasA,4,1Story,1,2,Lvl,Gtl,8125,Inside,70,Reg,0,20,RL,295,Stone,none,0,2,CollgCr
1035,train,119750,GasA,4,1Story,1,0,Bnk,Gtl,6305,Inside,50,Reg,0,30,RL,0,None,none,0,6,Crawfor
1036,train,84000,GasA,4,1Story,1,1,Lvl,Gtl,11500,CulDSac,65,IR1,0,20,RL,0,None,none,0,1,Edwards
1037,train,315500,GasA,4,1Story,1,3,HLS,Gtl,12898,Inside,89,IR1,0,20,RL,70,Stone,none,0,9,Timber
1038,train,287000,GasA,4,2Story,1,2,Lvl,Gtl,9240,Inside,70,Reg,0,60,RL,396,BrkFace,none,0,9,CollgCr
1039,train,97000,GasA,2,2Story,1,1,Lvl,Gtl,1533,Inside,21,Reg,0,160,RM,0,None,none,0,5,MeadowV
1040,train,80000,GasA,2,SFoyer,1,1,Lvl,Gtl,1477,Inside,21,Reg,0,180,RM,0,None,none,0,4,MeadowV
1041,train,155000,GasA,4,1Story,1,1,Lvl,Gtl,13125,Corner,88,Reg,0,20,RL,67,BrkCmn,none,0,1,Sawyer
1042,train,173000,GasA,3,2Story,1,2,Lvl,Gtl,9130,Inside,80,Reg,0,60,RL,252,BrkFace,none,0,7,NWAmes
1043,train,196000,GasA,4,1Story,1,2,Lvl,Gtl,5381,Inside,34,IR1,0,120,RL,135,Stone,none,0,8,NridgHt
1044,train,262280,GasA,4,2Story,1,2,Lvl,Gtl,11839,Inside,86,Reg,0,60,RL,99,BrkFace,none,0,5,SawyerW
1045,train,278000,GasA,2,1Story,1,2,Lvl,Gtl,9600,Inside,80,Reg,0,20,RL,0,None,none,0,7,NWAmes
1046,train,139600,GasA,4,1Story,1,1,Lvl,Gtl,13680,CulDSac,65,IR1,0,20,RL,0,None,none,0,6,Edwards
1047,train,556581,GasA,4,2Story,1,3,Lvl,Gtl,16056,Inside,85,IR1,0,60,RL,208,Stone,none,0,7,StoneBr
1048,train,145000,GasA,4,1Story,1,1,Lvl,Gtl,9245,Inside,57,IR2,0,20,RL,0,None,none,0,2,CollgCr
1049,train,115000,GasA,2,1Story,1,1,Lvl,Gtl,21750,Inside,100,Reg,0,20,RL,75,BrkFace,none,0,11,Mitchel
1050,train,84900,GasA,4,1Story,1,2,Low,Gtl,11100,Inside,60,Reg,0,20,RL,0,None,none,0,4,Edwards
1051,train,176485,GasA,4,1Story,1,2,Lvl,Gtl,8993,Inside,73,IR1,0,20,RL,0,None,none,0,8,Gilbert
1052,train,200141,GasA,4,1Story,1,2,Lvl,Gtl,11175,Corner,103,IR1,0,20,RL,0,None,none,0,10,CollgCr
1053,train,165000,GasA,2,2Story,1,1,Lvl,Gtl,9500,Corner,100,Reg,0,60,RL,272,BrkCmn,none,0,6,NAmes
1054,train,144500,GasA,4,1Story,1,1,Lvl,Mod,8562,Inside,68,Reg,0,20,RL,145,Stone,none,0,5,Edwards
1055,train,255000,GasA,4,2Story,1,2,Lvl,Gtl,11367,Corner,90,Reg,0,60,RL,210,BrkFace,none,0,11,CollgCr
1056,train,180000,GasA,2,1Story,1,1,Lvl,Gtl,11361,Inside,104,Reg,0,20,RL,160,BrkFace,none,0,5,NWAmes
1057,train,185850,GasA,4,1Story,1,2,Lvl,Gtl,7052,Inside,43,IR1,0,120,RL,240,Stone,none,0,6,NridgHt
1058,train,248000,GasA,4,2Story,1,2,Lvl,Gtl,29959,FR2,89,IR2,0,60,RL,0,None,none,0,1,NoRidge
1059,train,335000,GasA,4,2Story,1,3,Lvl,Gtl,11308,Inside,96,IR1,0,60,RL,154,Stone,none,0,7,NridgHt
1060,train,220000,GasA,2,1.5Fin,1,1,HLS,Mod,11275,Corner,70,IR1,0,50,RL,480,BrkFace,none,0,3,Crawfor
1061,train,213500,GasA,4,1Story,1,2,Lvl,Gtl,4920,Inside,41,Reg,0,120,RL,0,None,none,0,4,StoneBr
1062,train,81000,GasA,2,1Story,1,1,Low,Gtl,18000,Inside,120,Reg,0,30,C (all),0,None,Shed,560,8,IDOTRR
1063,train,90000,GasA,2,2Story,2,1,Lvl,Gtl,13600,Inside,85,Reg,0,190,RM,0,None,none,0,9,OldTown
1064,train,110500,GasA,3,1Story,1,2,Lvl,Gtl,6000,Inside,50,Reg,0,30,RM,0,None,none,0,7,OldTown
1065,train,154000,GasA,4,1Story,1,1,Lvl,Gtl,11000,CulDSac,73,IR1,0,20,RL,200,BrkFace,none,0,11,NAmes
1066,train,328000,GasA,4,2Story,1,2,Lvl,Mod,14000,Inside,80,Reg,0,60,RL,0,None,none,0,4,ClearCr
1067,train,178000,GasA,3,2Story,1,1,Lvl,Gtl,7837,Inside,59,IR1,0,60,RL,0,None,none,0,5,Gilbert
1068,train,167900,GasA,2,2Story,1,1,Lvl,Mod,9760,Inside,80,Reg,0,60,RL,360,BrkFace,none,0,6,NAmes
1069,train,151400,GasA,3,2Story,1,1,Lvl,Gtl,3964,Inside,42,Reg,0,160,RM,0,None,none,0,6,MeadowV
1070,train,135000,GasA,2,1.5Unf,1,2,Lvl,Gtl,9600,Inside,60,Reg,0,45,RL,0,None,none,0,5,NAmes
1071,train,135000,GasA,2,1Story,1,1,Lvl,Gtl,10152,Inside,72,Reg,0,20,RL,120,BrkFace,none,0,6,NAmes
1072,train,154000,GasA,4,2Story,1,1,Lvl,Gtl,11700,Inside,78,Reg,0,60,RL,0,None,none,0,5,NWAmes
1073,train,91500,GasA,1,1.5Fin,1,1,Lvl,Gtl,7585,Inside,50,Reg,0,50,RL,0,None,none,0,8,Edwards
1074,train,159500,GasA,2,2Story,1,1,Bnk,Gtl,7950,Corner,75,IR1,0,60,RL,140,BrkFace,none,0,7,Edwards
1075,train,194000,GasA,4,1Story,1,2,Lvl,Gtl,8556,Inside,74,Reg,0,20,RL,0,None,none,0,5,CollgCr
1076,train,219500,GasA,2,2Story,1,1,Lvl,Gtl,13125,Inside,75,Reg,0,70,RL,0,None,none,0,7,Crawfor
1077,train,170000,GasA,3,1.5Fin,1,2,Lvl,Gtl,10800,Inside,60,Reg,0,50,RL,0,None,Shed,500,4,OldTown
1078,train,138800,GasA,4,1Story,1,1,Lvl,Gtl,15870,Corner,73,IR1,0,20,RL,0,None,none,0,3,NAmes
